0.1	-0.040400000000000005	0.0665
0.10900000000000001	-0.04799924000000001	0.07900865
0.11800000000000001	-0.05625296000000001	0.0925946
0.127	-0.06516116000000001	0.10725784999999999
0.136	-0.07472384000000001	0.1229984
0.14500000000000002	-0.08494100000000002	0.13981625
0.15400000000000003	-0.09581264000000003	0.15771140000000003
0.163	-0.10733876	0.17668384999999998
0.17200000000000001	-0.11951936000000002	0.1967336
0.18100000000000002	-0.13235444000000002	0.21786065
0.19	-0.145844	0.24006499999999995
0.199	-0.15998804000000003	0.26334664999999996
0.20800000000000002	-0.17478656000000004	0.2877056
0.21700000000000003	-0.19023956000000006	0.31314185
0.226	-0.20634704	0.33965539999999994
0.23500000000000001	-0.22310900000000003	0.36724625
0.24400000000000002	-0.24052544000000006	0.3959144
0.253	-0.25859635999999997	0.4256598499999999
0.262	-0.27732176000000003	0.45648259999999996
0.271	-0.29670164000000004	0.4883826499999999
0.28	-0.3167360000000001	0.5213599999999999
0.28900000000000003	-0.3374248400000001	0.55541465
0.29800000000000004	-0.3587681600000001	0.5905466
0.30700000000000005	-0.3807659600000001	0.62675585
0.31600000000000006	-0.40341824000000015	0.6640424000000001
0.32500000000000007	-0.42672500000000013	0.7024062500000001
0.3340000000000001	-0.4506862400000002	0.7418474000000002
0.343	-0.4753019600000001	0.7823658499999999
0.352	-0.5005721599999999	0.8239615999999997
0.361	-0.52649684	0.8666346499999997
0.37	-0.553076	0.9103849999999998
0.379	-0.58030964	0.9552126499999998
0.388	-0.60819776	1.0011176
0.397	-0.6367403600000001	1.04809985
0.406	-0.6659374400000001	1.0961594
0.41500000000000004	-0.6957890000000001	1.14529625
0.42400000000000004	-0.7262950400000002	1.1955104
0.43300000000000005	-0.7574555600000001	1.24680185
0.44200000000000006	-0.7892705600000003	1.2991706
0.45100000000000007	-0.8217400400000002	1.35261665
0.4600000000000001	-0.8548640000000003	1.40714
0.4690000000000001	-0.8886424400000003	1.4627406500000002
0.4780000000000001	-0.9230753600000003	1.5194186000000003
0.4870000000000001	-0.9581627600000004	1.5771738500000003
0.496	-0.9939046399999999	1.6360063999999996
0.505	-1.030301	1.6959162499999996
0.514	-1.06735184	1.7569033999999994
0.523	-1.10505716	1.8189678499999997
0.532	-1.1434169600000001	1.8821096
0.541	-1.18243124	1.9463286499999997
0.55	-1.2221000000000002	2.011625
0.559	-1.2624232400000002	2.07799865
0.5680000000000001	-1.3034009600000003	2.1454496
0.5770000000000001	-1.3450331600000003	2.21397785
0.5860000000000001	-1.3873198400000004	2.2835834
0.5950000000000001	-1.4302610000000004	2.3542662500000002
0.604	-1.47385664	2.426026399999999
0.613	-1.5181067599999998	2.4988638499999993
0.622	-1.56301136	2.5727785999999995
0.631	-1.60857044	2.6477706499999996
0.64	-1.654784	2.7238399999999996
0.649	-1.7016520400000001	2.8009866499999996
0.658	-1.7491745600000002	2.8792105999999995
0.667	-1.79735156	2.9585118499999994
0.676	-1.84618304	3.0388903999999997
0.685	-1.8956690000000003	3.12034625
0.6940000000000001	-1.9458094400000003	3.2028793999999996
0.7030000000000001	-1.9966043600000005	3.28648985
0.7120000000000001	-2.04805376	3.3711775999999998
0.7210000000000001	-2.1001576400000004	3.45694265
0.7300000000000001	-2.1529160000000007	3.543785
0.7390000000000001	-2.2063288400000007	3.6317046500000005
0.7480000000000001	-2.2603961600000004	3.7207016
0.757	-2.3151179600000003	3.8107758499999993
0.766	-2.37049424	3.9019273999999995
0.775	-2.4265250000000003	3.9941562499999996
0.784	-2.4832102400000005	4.0874624
0.793	-2.5405499600000003	4.18184585
0.802	-2.5985441600000003	4.2773066
0.811	-2.6571928400000004	4.37384465
0.8200000000000001	-2.7164960000000002	4.4714599999999995
0.8290000000000001	-2.7764536400000006	4.57015265
0.8380000000000001	-2.83706576	4.6699226
0.8470000000000001	-2.898332360000001	4.770769850000001
0.8560000000000001	-2.9602534400000007	4.8726944
0.8650000000000001	-3.0228290000000007	4.9756962499999995
0.8740000000000001	-3.0860590400000008	5.079775400000001
0.8830000000000001	-3.149943560000001	5.18493185
0.892	-3.21448256	5.291165599999999
0.901	-3.27967604	5.398476649999999
0.91	-3.345524	5.5068649999999995
0.919	-3.4120264400000004	5.616330649999999
0.928	-3.4791833600000004	5.726873599999999
0.937	-3.5469947600000005	5.83849385
0.9460000000000001	-3.6154606400000007	5.9511914
0.9550000000000001	-3.6845810000000006	6.0649662499999994
0.9640000000000001	-3.7543558400000006	6.179818399999999
0.9730000000000001	-3.8247851600000007	6.29574785
0.9820000000000001	-3.895868960000001	6.4127545999999995
0.9910000000000001	-3.967607240000001	6.53083865
1.	-4.04	6.649999999999999
