num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,0.0,2.0,29.15,-0.029,173.1,-0.047,-0.296,52.93,0.796,0.673,143.54,0.849,-3.087,100.82,1.653,2.923,571.08685,121.88701,104.60867,34.95855,212.02605,225.50002,3.2793937,1.2843715,0.8491444
2.0,0.0,2.0,105.55,2.165,381.7,0.311,-0.952,84.01,-0.202,-1.395,299.18,0.345,2.181,57.71,1.017,2.311,841.99335,121.722824,91.57591,108.9272,456.76068,346.21176,3.0602384,0.6778039,0.68445885
2.0,3.0,2.0,70.67,0.166,218.82,-0.698,-3.06,40.81,-0.714,1.78,106.91,-0.414,-1.593,58.66,-1.353,-0.893,376.57166,124.85756,94.32661,232.27611,259.6256,149.25948,1.8905805,1.4432738,1.1712049
2.0,0.0,2.0,9.72,-0.005,99.59,-0.198,-2.986,94.73,0.262,1.979,88.52,0.622,-0.21,53.31,1.934,-0.719,428.7757,127.21722,102.73082,20.216082,189.20612,114.42505,3.2519605,1.3961418,1.4072758
2.0,0.0,2.0,20.85,0.624,80.86,-0.23,-0.461,77.67,-0.929,1.048,93.25,-1.567,3.03,62.63,-0.79,-2.018,354.75174,122.395584,107.426735,17.06075,148.9499,144.72908,3.123411,1.6630338,1.4592509
2.0,0.0,2.0,34.07,0.974,136.8,1.273,1.83,109.34,2.063,1.158,192.6,1.367,-1.923,74.79,0.539,-1.474,566.1421,127.808815,115.36165,55.340824,227.43198,249.34586,2.9933012,1.0371519,0.941905
2.0,2.0,2.0,49.96,2.127,244.13,-1.205,-0.632,61.77,-0.272,-0.893,184.97,-1.855,2.2,170.53,-2.17,1.692,758.27997,122.99852,105.46261,165.18343,285.25943,351.10712,2.8246713,0.9688189,0.5977367
2.0,0.0,2.0,10.06,1.153,86.03,-1.603,-0.863,66.16,-0.996,-2.58,65.78,-0.803,1.715,52.28,-2.261,2.036,308.21902,123.305244,95.14271,34.82892,145.35571,88.511986,2.85739,1.8211367,1.4929183
2.0,1.0,2.0,28.24,-0.394,155.73,-0.447,2.126,105.6,-0.005,3.069,84.99,-0.052,0.196,83.15,-1.22,0.015,445.01776,129.75801,104.97068,159.17505,255.2108,140.2768,2.4208095,1.0414476,1.1819412
2.0,2.0,3.0,2.2,-0.873,124.88,-0.237,0.375,63.2,-0.788,1.846,123.79,-0.925,-1.691,47.12,-1.455,-2.51,384.60953,129.11066,73.32035,63.874016,181.76346,166.16179,2.8063405,1.5708092,0.97553116
2.0,0.0,2.0,43.35,-2.706,137.1,0.575,0.207,107.43,-0.366,0.09,132.96,1.184,2.884,57.8,0.367,-2.819,505.2832,119.30866,89.08776,78.66182,218.37442,177.59148,3.002228,0.94824576,1.0020498
2.0,3.0,2.0,74.26,-0.39,141.53,-0.233,-2.079,131.87,0.542,-2.491,98.94,1.641,-0.102,87.36,1.0,-0.553,515.7412,122.08888,73.50622,259.47324,253.15553,176.85088,2.3010273,0.87770665,0.78376144
2.0,3.0,2.0,37.05,-1.157,403.57,0.531,1.419,105.45,0.238,0.883,184.58,2.057,-2.03,92.18,1.667,-2.305,966.2765,124.964066,62.446167,247.00859,505.44437,272.10443,3.2018335,0.610856,0.47720534
2.0,2.0,2.0,29.93,2.048,240.22,-1.092,2.322,208.01,-0.54,2.184,357.09,0.299,-0.617,69.71,0.244,-1.129,1033.5,128.70949,80.37093,84.75029,431.35526,426.7118,3.1634521,0.56898856,0.5149455
2.0,0.0,2.0,97.78,2.824,206.51,-0.691,0.17,111.79,0.012,-0.284,126.13,0.153,2.76,55.58,-0.31,-2.753,514.3833,128.70139,74.07232,145.38112,300.61252,177.60176,3.0112438,0.8368542,0.89864063
