num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,0.0,2.0,21.4,-2.168,84.69,1.351,-1.672,60.86,-0.042,-2.438,109.32,0.536,0.62,59.86,0.311,1.957,355.24487,120.8569,101.923485,12.373429,112.69208,168.2022,3.0651422,1.5897186,1.3558002
2.0,2.0,2.0,27.02,-2.209,521.17,0.208,0.938,55.87,-0.191,1.589,274.8,-0.56,-2.116,166.25,-0.802,-2.597,1099.9597,128.8714,114.26383,156.65462,573.06256,438.02124,3.0996118,0.7635457,0.5384468
2.0,0.0,2.0,9.69,3.126,80.48,-1.076,2.753,59.77,-2.316,1.418,109.97,-1.085,0.088,59.64,-0.806,-1.371,348.64447,125.56669,110.30714,69.27245,114.77897,168.10808,2.65873,1.8220389,1.4854366
2.0,2.0,2.0,58.26,-1.072,253.81,-0.327,1.858,100.92,-1.109,1.99,90.91,-1.646,-0.081,57.76,-0.611,0.437,449.9307,130.09315,86.73584,353.95627,333.09402,130.23958,1.9018003,0.7930624,1.1573889
2.0,3.0,2.0,151.39,-1.286,225.24,-1.328,1.487,127.16,-1.042,0.814,185.74,-2.27,-1.184,30.06,-1.758,-1.242,601.8056,121.85666,38.918785,219.37883,349.08298,212.45634,2.6262076,0.731249,0.51527464
2.0,1.0,2.0,28.65,0.695,108.32,-0.83,-0.397,97.57,0.344,-0.383,99.52,-0.594,2.303,36.72,-1.597,-2.852,399.7971,127.75224,90.40724,89.90456,171.52861,123.21953,3.0352278,1.1740835,1.5095732
2.0,0.0,2.0,32.29,-1.221,127.07,-1.098,3.091,93.86,-1.774,2.146,80.05,-1.819,0.287,65.83,-1.066,-1.035,380.68744,124.66962,105.24273,84.81107,208.72044,135.76285,2.9948852,1.1618954,1.5214113
2.0,2.0,3.0,21.54,-1.836,92.91,-0.307,-2.507,64.35,-0.426,-0.675,81.6,-1.335,1.197,62.28,-0.195,2.724,330.2852,123.00502,130.65495,52.053764,156.9909,121.58054,2.6704814,1.8358608,1.9056046
2.0,2.0,2.0,41.51,0.932,77.55,-0.607,-0.398,66.86,-1.038,-2.297,62.81,0.847,3.048,30.81,0.463,2.855,300.24063,121.20582,18.993084,92.25369,141.08827,92.10233,2.5593722,1.947296,0.42977324
2.0,1.0,2.0,81.51,1.199,138.93,0.587,-1.363,47.69,-0.241,0.088,92.53,1.454,3.063,83.01,1.678,-1.835,392.61673,128.35655,113.63918,208.0689,174.75209,174.4434,1.9369214,1.6706241,1.4031802
2.0,0.0,2.0,18.45,1.893,161.75,-0.195,-0.797,120.78,-0.053,-1.685,182.23,-0.621,1.529,61.74,-0.569,2.401,538.4155,121.71131,89.76015,62.477455,281.83316,243.90765,2.949239,0.89928174,0.8735491
2.0,1.0,2.0,24.82,1.71,151.91,-0.878,-0.253,30.23,0.417,-1.492,60.21,-0.19,-3.03,39.87,0.66,2.57,327.09616,122.60621,54.027115,77.370636,162.76227,91.561646,2.9768777,1.7922461,1.090524
2.0,2.0,2.0,112.98,0.366,219.19,0.132,-2.88,52.63,-0.896,2.955,143.27,0.532,0.913,68.18,0.168,1.454,479.28156,124.82741,64.019485,214.93176,250.46272,208.40126,2.2872932,1.1214519,0.6520561
2.0,2.0,2.0,35.84,-1.605,125.28,-0.211,1.576,77.66,0.56,0.485,88.27,0.155,-1.77,38.6,-0.715,-0.81,344.8038,128.65524,75.17963,90.38184,188.89696,116.94309,2.6710143,1.3359348,1.2955694
2.0,2.0,2.0,35.87,0.005,415.97,0.957,2.796,239.82,0.957,2.391,411.0,-0.263,-1.173,84.32,-0.471,-0.312,1340.1919,127.04467,160.14749,342.31238,655.79004,493.80966,2.885482,0.40499997,0.8857678
2.0,0.0,2.0,35.31,2.358,154.9,0.145,-1.086,82.37,0.566,-2.101,118.61,1.665,2.08,46.42,0.804,2.842,472.08383,119.788734,85.937836,115.69756,232.52704,152.96823,2.804679,1.0988476,1.1497674
2.0,2.0,2.0,97.56,-0.184,181.43,0.996,-2.607,74.66,0.345,2.785,221.87,-1.445,-0.069,53.77,-2.175,-0.209,997.0641,126.534004,82.93553,104.440216,245.03339,264.38098,3.65463,1.1036358,0.74330336
2.0,2.0,2.0,9.61,2.216,108.69,1.088,1.925,99.74,0.546,0.743,87.65,1.208,2.628,55.64,1.619,-2.231,326.65515,129.32875,95.73021,184.34933,200.83736,140.42705,1.8665671,1.3003415,1.4823036
2.0,2.0,2.0,13.66,0.93,212.87,-0.162,-2.685,55.49,-0.139,-1.433,85.51,0.117,1.045,48.02,-0.716,0.068,395.86063,127.38187,81.45743,117.06081,268.34833,123.05288,3.1186903,1.2522112,1.2839073
2.0,0.0,2.0,5.56,-0.84,129.15,0.776,2.126,52.39,0.245,-2.533,103.14,1.94,-1.363,66.51,2.151,0.536,447.34076,127.30877,135.82588,35.03893,176.33316,168.75084,3.364321,1.7087834,1.9106864
