num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,2.0,3.0,86.66,-3.13,182.14,-0.312,-0.1,90.93,0.607,0.171,75.4,-0.005,2.812,32.45,-1.298,-2.365,397.7936,127.314964,85.98844,176.34868,248.06604,89.88955,3.1625395,0.9581242,1.7016153
2.0,0.0,2.0,24.45,2.673,131.09,-0.546,-1.176,43.22,-1.002,-3.037,69.29,0.156,2.989,48.84,-0.416,1.698,298.17865,125.58875,77.697365,94.6018,170.95656,113.47832,2.3701682,1.9160522,1.412043
2.0,3.0,2.0,96.82,-1.742,265.84,0.156,0.862,32.74,1.362,1.151,238.26,0.387,3.084,66.14,-0.35,-2.878,587.79865,122.439186,102.78998,255.68166,279.20065,290.655,2.2616441,1.2401439,0.8039459
2.0,1.0,2.0,26.9,-0.062,267.39,-1.304,-0.877,33.27,-2.209,-1.831,168.61,-1.287,2.56,48.28,-0.182,2.156,554.9593,123.68462,110.9229,104.97837,289.1267,195.12212,2.8676693,1.314968,1.1765376
2.0,0.0,2.0,61.02,-2.121,188.73,0.893,0.745,30.63,0.172,2.292,100.91,-0.782,-1.885,44.09,0.339,-2.822,459.54605,120.1002,99.14712,61.311234,212.70087,126.473526,3.2934456,1.706766,1.4610305
2.0,0.0,2.0,14.39,-1.872,106.53,0.332,2.91,102.27,1.199,-2.597,121.19,1.243,0.453,40.71,0.253,0.046,405.58182,122.29591,77.77897,49.198875,189.49467,147.5073,2.946455,1.1636806,1.0703967
2.0,1.0,2.0,24.26,2.707,207.98,-0.203,0.011,109.33,0.081,0.795,184.44,-0.111,-2.364,70.73,0.611,-2.831,581.3116,122.96873,99.47216,111.125015,314.42636,242.07785,2.7742622,0.83385384,0.859868
2.0,1.0,2.0,96.74,-2.66,407.21,0.236,0.519,214.98,-0.024,0.186,358.14,1.011,-2.372,32.87,0.538,-2.769,1069.4769,124.7771,67.18903,277.71112,617.443,387.69037,2.9274828,0.42247954,0.6175258
2.0,2.0,2.0,59.84,2.385,98.68,-1.106,-1.026,69.63,0.242,-1.444,105.4,0.033,2.321,64.68,0.211,3.14,381.63553,125.210106,67.374886,108.08287,132.74983,169.44551,2.5384033,1.4113213,0.8381199
2.0,1.0,2.0,26.93,-1.219,107.45,-0.744,2.871,48.98,-2.025,-2.326,79.55,-1.245,0.135,77.21,-1.755,-1.176,344.11926,124.5228,103.735245,73.310875,130.20125,151.69205,2.6025157,1.679512,1.4067059
2.0,0.0,2.0,66.11,2.058,314.1,-1.875,-1.339,54.73,-1.695,-0.337,195.07,1.009,1.694,40.8,0.19,2.129,1248.9417,128.14613,84.416,123.524254,368.07623,224.91772,4.0212836,1.0180395,0.9273542
2.0,0.0,2.0,33.46,1.715,124.48,0.971,-2.252,76.16,0.896,-0.856,116.77,1.175,1.134,60.34,2.073,-0.01,397.9178,125.36636,119.718346,94.90275,200.50713,161.42433,2.57629,1.3980134,1.4543519
2.0,0.0,2.0,16.94,-1.948,125.29,-0.227,1.018,83.54,-0.293,-0.262,55.14,-1.357,-3.084,44.91,-0.709,-2.318,328.55658,122.38105,49.59896,78.0897,208.72084,94.90025,3.1225698,1.2817004,1.0033245
2.0,2.0,2.0,33.96,1.82,161.81,0.562,1.178,126.45,0.05,0.433,330.26,0.305,-1.816,39.0,-0.612,-1.892,660.7716,127.759796,108.10032,176.26976,279.0095,355.3311,2.6809754,0.90397406,0.92014396
2.0,2.0,2.0,48.99,-2.072,290.29,1.068,-1.034,68.57,1.076,-0.116,290.11,0.533,1.926,45.87,-0.021,2.561,729.19604,125.021675,96.83866,86.9372,358.85825,330.0026,2.9451928,0.91803485,0.84269863
2.0,0.0,3.0,8.05,2.541,198.13,0.022,-0.585,101.31,-0.819,-0.566,156.28,-1.934,2.13,33.9,-2.276,-2.631,692.81915,122.72297,103.472916,146.2512,276.19678,188.55977,3.3919227,0.84121466,1.5601324
2.0,0.0,2.0,17.81,-1.721,83.64,-0.335,1.381,68.22,-0.748,-3.01,61.08,-0.4,-1.689,31.98,-0.651,0.238,246.43935,126.50626,73.43513,34.43141,148.66728,92.399925,2.9478517,1.936733,1.9432782
2.0,1.0,2.0,70.07,0.042,124.41,0.09,-2.683,119.88,0.908,3.038,104.28,0.477,0.137,44.62,-0.776,0.047,440.17737,123.04211,91.37882,87.00228,224.14795,125.591125,3.0966985,0.99256045,1.2562281
2.0,0.0,2.0,36.85,1.467,174.96,1.562,-1.755,69.31,0.679,-1.015,173.57,1.394,1.816,34.21,2.386,0.319,488.26202,128.17294,131.67554,52.023922,225.41412,194.40437,3.1190536,1.1520803,1.7958487
2.0,3.0,2.0,41.18,-0.525,410.49,-0.479,3.133,131.11,-0.423,2.582,211.21,-0.878,0.513,48.17,-1.686,0.301,768.7781,126.88258,86.412415,348.58887,541.4442,246.96022,2.5921376,0.5538383,0.835349
2.0,3.0,2.0,22.98,-2.126,195.85,0.872,-2.953,83.89,0.176,-2.267,234.38,-0.336,0.462,73.62,0.316,0.33,667.06274,125.37437,88.87615,43.008408,265.7287,296.28534,3.2110925,0.9772472,0.6652278
2.0,0.0,2.0,5.24,-1.946,158.02,0.351,1.657,60.38,0.41,2.988,126.99,0.764,-0.854,32.46,0.338,-2.276,381.78903,120.76231,88.21253,47.47826,218.32397,157.12251,3.0933478,1.332307,1.4844394
2.0,0.0,2.0,37.36,-0.602,144.71,0.841,2.425,54.18,0.607,0.93,70.69,0.61,-1.48,61.13,1.159,-0.468,334.2638,122.16645,73.45782,43.463818,197.81274,126.911224,3.0921767,1.5132023,1.1513232
2.0,0.0,2.0,24.07,-1.217,110.5,0.531,-0.836,62.16,-0.728,-0.1,102.63,0.299,2.375,63.88,-1.061,2.312,413.14862,126.33088,118.91229,35.549377,142.43703,131.74638,2.9418433,1.4583474,1.3614584
2.0,1.0,2.0,76.07,-3.029,262.4,-1.128,0.63,210.88,-1.64,0.596,347.9,-1.623,-2.525,52.93,-1.1,3.059,895.514,122.02189,117.44768,91.08326,458.0419,394.64108,3.0620835,0.5131276,0.873149
2.0,0.0,2.0,83.83,1.275,191.59,1.135,-1.718,95.13,0.249,-1.668,84.27,1.09,1.397,50.36,0.363,2.368,419.8575,123.74824,77.71832,176.1134,262.32202,126.4093,2.8314548,0.8874097,1.2130004
2.0,0.0,2.0,52.61,0.265,124.72,0.38,-1.839,104.32,-0.105,-2.833,101.04,-0.374,0.208,59.22,-0.529,1.582,405.49,122.27779,98.84988,79.6055,222.3924,159.81177,3.0298498,1.106011,1.3827151
2.0,3.0,2.0,72.53,-0.815,200.57,-1.552,-2.635,88.68,-0.853,3.03,245.57,-1.646,-0.29,71.94,-0.741,1.102,639.4522,125.034615,211.02827,93.58328,274.45068,295.47324,2.8002932,0.93314224,1.660328
2.0,2.0,2.0,12.13,1.681,126.17,-0.924,-1.993,58.02,-0.289,2.798,187.65,-2.059,-0.111,32.08,-0.887,0.32,480.1535,128.62079,101.78731,153.37268,176.27267,202.27888,2.6230977,1.6216784,1.2487372
2.0,0.0,2.0,20.37,1.56,89.41,1.987,-1.852,49.09,0.678,-0.598,73.5,1.543,1.25,70.79,1.125,2.768,313.6835,121.2496,103.82385,32.39868,112.587456,141.15121,2.8637938,1.8127319,1.5744992
2.0,1.0,2.0,18.73,-1.847,154.01,0.966,-0.969,103.68,0.37,-0.127,224.7,0.096,1.877,39.66,0.867,2.605,545.8823,128.48833,100.41492,129.22876,246.77531,254.6489,2.6641676,1.031591,1.060389
2.0,1.0,2.0,84.09,0.591,159.26,-1.14,-2.605,49.43,-0.645,-1.138,75.06,-1.176,0.497,65.18,-1.769,1.38,364.97754,126.81388,73.10599,46.169838,204.11195,134.15169,3.093803,1.5482616,1.0636439
2.0,0.0,2.0,22.25,-2.442,168.86,-0.619,0.617,50.23,-1.304,-0.695,168.35,-0.901,-3.095,52.8,-1.149,-1.976,452.2712,129.46176,102.790146,15.6451435,210.1755,219.91685,3.080796,1.4800571,1.1461524
2.0,0.0,2.0,39.53,-2.554,162.96,0.552,0.451,34.95,1.561,1.798,83.01,0.72,-2.83,31.87,1.924,-1.59,341.75974,123.16761,88.847,76.04376,183.97142,99.0145,3.1350603,1.6830003,1.7283564
2.0,0.0,2.0,33.69,0.604,105.31,0.787,-2.585,104.47,1.828,3.113,109.71,1.03,0.841,81.63,1.05,-0.296,431.85715,129.22794,101.91374,42.94561,181.99945,191.33064,3.0525217,1.1942039,1.1371762
2.0,0.0,2.0,18.66,1.779,105.95,0.337,-0.863,94.25,-0.025,-2.103,75.63,-0.214,1.55,50.55,1.179,1.782,360.02036,121.68735,94.357414,38.598495,196.94081,98.119896,3.0903533,1.2917601,1.4121873
2.0,1.0,2.0,5.96,0.883,106.69,1.272,3.042,89.13,0.403,-2.341,69.33,0.829,-0.381,65.12,2.315,-0.125,398.64493,121.83454,110.62915,95.6866,177.77827,99.055626,2.665059,1.2511969,1.50789
2.0,0.0,2.0,34.52,2.772,99.41,0.537,0.079,82.93,-0.496,-0.744,121.69,0.039,2.435,52.29,-0.003,-2.389,379.92444,121.998344,106.39606,29.825912,158.76302,173.94775,3.1152709,1.3207642,1.4597902
2.0,2.0,2.0,180.45,-2.552,291.68,-0.609,-2.856,171.52,-1.107,-3.094,737.97,-0.455,0.331,43.32,-0.236,-0.027,1235.1042,124.444435,74.78688,325.75372,449.89017,780.312,3.0480626,0.5519493,0.41967252
2.0,2.0,2.0,16.89,-1.604,327.1,0.296,2.197,237.41,0.384,2.649,225.32,0.301,-0.236,86.15,-0.002,-0.819,831.9295,127.27559,90.60206,289.15192,563.9775,308.61795,2.783142,0.4604866,0.65703726
2.0,0.0,2.0,22.25,-0.776,105.81,0.742,2.68,72.64,0.217,1.241,103.65,0.029,-0.938,38.22,0.702,-2.113,335.428,124.57738,82.04499,29.63926,172.55188,135.64485,2.9503164,1.5317786,1.3540878
2.0,3.0,2.0,53.74,0.895,79.58,1.632,-1.755,62.1,0.117,-2.475,392.44,-0.698,3.081,211.36,-0.109,2.866,713.2756,127.037056,182.85725,659.4348,103.63679,580.19055,1.8824735,1.6773863,0.6270136
2.0,2.0,2.0,22.96,-1.41,193.21,-1.602,1.637,45.81,-1.81,0.231,144.19,-1.759,-2.23,61.67,-0.829,-2.661,449.04037,123.21601,99.437515,126.718124,238.22052,187.68607,2.5155466,1.4213021,1.0250175
2.0,0.0,2.0,5.56,-1.394,83.36,-1.84,-2.749,47.18,-0.133,2.916,122.25,0.053,-0.393,92.92,-1.071,0.825,452.9185,126.42466,175.48875,52.979263,90.03773,182.7445,3.1787333,1.8154895,1.6573774
2.0,2.0,2.0,17.62,0.967,205.38,-0.347,-0.341,102.0,-0.637,-1.152,191.15,1.664,2.766,135.55,2.33,2.895,1173.5676,121.71188,111.150406,94.6211,304.52094,309.2875,3.7249098,0.8612904,0.6783781
2.0,1.0,2.0,45.05,-1.121,246.58,-1.968,1.162,32.45,-2.292,-0.37,127.08,-0.891,-1.762,45.1,-1.074,-2.945,505.91095,127.39576,85.55996,100.69883,277.53394,171.62328,3.2557008,1.5658861,1.1970705
2.0,0.0,2.0,135.79,1.258,469.25,-0.113,-2.132,71.38,0.043,-1.431,468.28,1.322,1.137,60.66,1.922,1.244,1392.0342,128.8923,104.21857,27.55326,539.87714,519.4752,3.4283695,0.7181483,0.6094662
2.0,1.0,2.0,38.03,-0.197,175.93,1.035,1.765,99.94,0.46,2.544,72.92,2.017,-0.561,41.9,0.992,-0.385,409.42993,126.94924,59.96246,175.05501,265.4232,101.21755,2.664207,0.9682283,1.0400004
2.0,2.0,2.0,10.01,2.128,94.61,0.484,-1.331,93.94,-0.089,-2.577,132.1,-0.756,1.44,37.61,-0.901,-0.093,411.3633,122.88913,98.314445,14.854527,180.8646,169.40251,3.2695026,1.3714391,1.5398425
2.0,0.0,2.0,61.46,-2.583,120.39,-0.412,1.108,68.07,-0.161,-0.485,60.5,-0.676,-2.42,35.09,-1.392,2.772,297.99945,131.426,58.50066,60.460125,187.09245,89.97119,2.9555418,1.6126533,1.3051208
2.0,1.0,2.0,23.71,2.244,223.39,0.42,-1.548,38.73,-0.846,-1.546,240.49,-0.705,1.797,45.65,-0.299,0.637,632.3161,125.780945,122.56905,11.200169,237.89902,283.00388,3.2115908,1.2660016,1.2289981
2.0,1.0,2.0,29.45,-0.592,170.17,0.794,0.856,75.6,0.983,1.983,140.3,-0.191,-2.951,73.72,0.299,-1.875,495.35184,123.05701,115.7434,127.87136,244.83609,208.25589,2.6533983,1.142738,1.1823181
