num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,0.0,2.0,30.73,-2.484,135.21,-1.647,1.418,123.72,-1.357,0.471,107.67,-2.182,-1.905,69.89,-1.148,-2.578,462.02747,123.81652,109.86318,62.452038,256.21814,155.47943,3.1450498,0.9904083,1.233728
2.0,0.0,2.0,39.14,-0.009,93.27,1.105,-1.851,84.75,0.639,2.971,90.32,0.899,1.145,32.97,0.819,-0.322,303.4913,125.808174,73.19632,40.875507,173.22073,123.21273,2.9359848,1.5336947,1.46918
2.0,1.0,2.0,63.48,2.976,234.99,0.531,-0.595,94.12,0.261,0.231,213.48,-0.407,2.79,56.95,-0.435,-2.691,655.0413,125.990295,86.153244,70.48833,326.66623,270.41238,3.0893652,0.8690086,0.80267376
2.0,0.0,2.0,42.51,-0.995,131.25,-0.522,1.949,70.01,-0.552,-2.856,55.37,-1.278,-0.684,39.13,-0.577,-0.475,302.03098,129.17572,34.6886,62.253292,201.23946,88.92951,3.0489242,1.4784904,0.731493
2.0,3.0,2.0,169.36,-2.975,386.18,1.632,-0.102,209.43,1.988,-0.375,216.71,1.252,3.04,164.0,1.415,-2.798,975.21564,127.8641,88.738625,256.88297,587.034,379.47055,2.8871834,0.4486257,0.47408715
2.0,3.0,2.0,12.37,-2.54,172.5,0.028,-0.958,47.83,-0.951,0.124,133.33,-0.829,2.356,58.35,-0.168,-2.879,445.99872,131.57822,106.385445,56.18439,203.09921,182.9318,2.911959,1.4591658,1.2391989
2.0,0.0,2.0,20.85,-1.342,222.64,0.01,2.098,110.28,-0.348,1.402,183.45,0.201,-1.506,139.15,0.631,-0.892,688.1537,120.83801,118.8199,11.3249655,328.21094,315.31424,3.1535933,0.78267497,0.7495973
2.0,0.0,2.0,10.18,2.69,173.34,-0.557,-0.072,151.67,-1.047,-0.674,172.67,-0.562,2.59,109.29,-1.307,2.931,634.7855,125.23236,114.632454,37.968647,315.3481,263.63434,3.074881,0.7762114,0.8193327
2.0,2.0,2.0,12.15,-0.287,104.95,-0.544,2.523,100.54,-1.211,1.4,287.19,-0.178,-2.154,69.58,-0.693,-1.745,536.0046,129.75737,93.35135,280.9617,194.17337,349.42957,2.3094885,1.3061461,0.657652
2.0,2.0,2.0,64.18,2.099,188.83,-0.04,-2.646,92.38,-0.04,2.647,156.43,-0.375,1.957,84.3,0.347,1.452,408.63882,125.50223,102.324066,348.1261,281.21,226.64996,1.5455307,0.990185,0.8810839
2.0,0.0,2.0,8.41,2.143,151.69,0.938,1.288,94.17,1.854,1.658,124.12,1.846,-1.956,74.02,1.322,-0.973,477.5222,121.576416,103.760765,69.660515,221.98306,191.81769,3.0488393,0.98790485,1.1139412
2.0,0.0,2.0,22.06,1.312,167.99,-1.181,1.373,88.84,-2.031,0.849,196.96,0.063,-2.132,81.95,-0.516,-1.416,705.4025,124.309,116.15137,16.326796,236.24707,269.31247,3.4087837,0.9985368,0.92081314
2.0,0.0,2.0,31.33,0.279,156.11,-1.796,-2.432,50.59,-2.005,2.256,73.82,-0.89,-0.434,73.67,-1.332,0.94,379.01904,128.55597,99.145386,52.567917,205.86688,143.90286,3.0888925,1.6088189,1.4433434
2.0,1.0,2.0,34.52,0.845,161.31,0.178,-2.456,89.38,0.351,2.752,93.82,-0.067,-0.145,60.62,1.062,-0.6,410.3566,124.71948,95.96931,132.78374,249.83002,131.68297,2.5057423,1.0890142,1.2172371
2.0,1.0,2.0,21.29,-2.494,106.71,-0.772,0.136,98.44,-1.794,-0.47,79.88,-0.707,-2.816,36.55,-2.382,2.789,375.35788,125.30645,107.64297,93.9468,178.98901,84.316956,2.8702457,1.1881583,1.8070861
2.0,0.0,2.0,24.5,-1.305,146.58,0.202,-2.563,96.79,0.39,2.64,117.91,0.307,-0.034,52.87,1.276,-0.799,429.23077,124.53349,98.993576,92.18635,242.34065,154.13089,2.7379773,1.0964233,1.2345793
2.0,1.0,2.0,29.04,-1.458,175.98,-0.347,1.194,68.62,-0.525,2.405,89.42,0.417,-2.152,60.7,0.11,-0.902,410.57327,126.61662,89.15252,87.405304,243.81871,148.41986,3.1899424,1.2240118,1.2871476
