num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,1.0,2.0,12.47,2.432,173.72,-0.56,-1.65,91.46,-1.291,-0.983,274.83,-1.45,1.797,107.17,-1.429,0.905,686.73413,125.24141,148.10422,110.8951,249.40263,381.98297,3.0467522,0.9895707,0.89224714
2.0,1.0,2.0,13.75,1.487,99.67,1.012,0.99,47.76,0.06,-0.758,133.87,1.029,-2.499,47.27,0.016,-1.802,353.1137,125.89195,100.10012,80.97366,133.18231,163.87407,2.8373168,1.9904289,1.2296252
2.0,0.0,2.0,34.36,3.049,98.65,0.279,0.388,75.78,-0.627,-0.809,90.64,0.638,2.929,42.47,2.067,2.646,426.73706,126.72637,97.97534,28.064991,157.15575,105.39137,3.2114902,1.5012144,1.4567533
2.0,3.0,2.0,41.49,-1.919,327.76,0.18,1.026,45.51,-0.019,-0.044,127.48,0.471,2.62,36.41,0.961,2.197,399.72964,126.89351,44.216625,380.5925,372.48056,160.52295,1.6702083,1.0883478,0.64732444
2.0,2.0,2.0,25.13,-0.482,196.73,0.257,-0.781,46.96,0.459,0.596,101.26,-0.366,2.812,51.97,0.391,2.133,410.37238,123.68004,74.14092,65.462364,242.91795,143.54463,3.162312,1.3917375,1.0169022
2.0,1.0,2.0,21.34,2.992,244.4,-0.944,1.711,31.24,-2.135,2.311,139.83,-0.55,-1.761,85.61,-0.392,-0.57,540.92236,121.81796,123.95653,82.12232,257.62064,224.7776,3.1627154,1.3335971,1.2014345
2.0,0.0,2.0,38.35,1.603,193.21,-0.343,-1.395,48.37,-1.311,-2.227,149.91,-1.06,1.282,71.3,-1.638,2.22,519.03143,124.76813,111.38259,28.32498,224.20229,213.21654,3.2019262,1.27642,1.101784
2.0,2.0,2.0,44.22,-2.238,107.7,-0.515,0.62,65.84,-1.77,1.328,118.06,-0.052,-1.902,63.04,0.485,-2.989,460.08334,126.97214,100.79488,5.952497,142.6139,175.22014,3.3364494,1.4409333,1.2124101
2.0,0.0,2.0,7.41,0.031,248.63,-1.122,-2.152,32.94,-1.674,2.688,97.66,-0.563,1.175,90.91,-1.245,0.556,485.06335,129.82555,87.101234,75.37896,277.21634,177.72662,3.1397574,1.5451496,0.92102385
2.0,2.0,2.0,123.39,1.98,96.05,-0.221,-2.966,68.68,0.65,-1.543,176.46,0.318,2.162,54.82,-0.285,1.84,347.10602,128.76186,67.96777,235.04927,149.79964,223.78195,1.8003777,1.6684035,0.6835882
2.0,1.0,2.0,77.61,0.763,384.04,-0.175,-2.172,273.47,-0.482,-1.905,164.91,-1.408,2.88,47.09,-0.492,2.602,640.73096,131.98093,87.06671,717.59076,649.99884,197.15796,1.6618505,0.40686357,0.95725656
2.0,0.0,2.0,50.52,-2.874,173.79,-0.128,1.513,109.42,0.744,1.592,120.2,0.208,-0.72,103.85,0.681,-1.453,521.59155,124.57099,96.21386,149.21692,258.1505,217.84702,2.610725,0.8755713,0.8723635
2.0,0.0,2.0,19.18,3.037,143.35,1.17,1.102,50.52,0.074,0.085,79.08,0.202,-1.825,59.92,-0.415,-2.848,397.6733,128.34448,80.01954,53.851715,172.40358,132.56554,3.2497764,1.4951605,1.1946623
2.0,3.0,2.0,56.0,0.593,190.51,0.04,-1.67,63.91,-0.023,-2.85,146.23,-0.413,0.208,32.02,0.421,1.275,415.19482,122.97738,91.07021,163.93915,254.32503,169.41287,2.3347833,1.1816807,1.354269
2.0,1.0,2.0,51.68,-0.034,148.53,-0.663,-2.656,142.4,0.127,-2.927,131.58,-2.012,0.708,62.81,-1.458,-0.049,662.606,124.27766,84.35735,109.15886,268.53775,187.92331,3.4015017,0.8351892,0.9380645
2.0,3.0,2.0,46.8,-3.109,132.72,0.263,1.485,108.67,0.751,2.433,82.64,2.283,-1.359,69.42,1.595,-2.615,502.90753,124.591324,103.660675,143.39342,234.31192,143.2207,2.865827,1.0662309,1.4320892
2.0,2.0,2.0,2.08,2.706,111.77,1.856,1.393,57.28,1.189,-0.174,62.0,0.635,2.617,41.19,0.256,-1.979,313.40262,125.34432,77.92255,93.54289,160.7286,101.418526,2.584185,1.7030497,1.7292299
2.0,1.0,2.0,46.32,2.814,172.4,-0.711,-1.792,64.46,-1.767,-1.414,154.1,-0.605,0.656,49.04,0.367,0.411,477.88287,123.11258,90.39513,182.75201,211.70709,186.20094,2.3798623,1.1216149,1.0024016
2.0,0.0,2.0,22.58,-0.496,121.09,-1.869,2.381,64.61,-0.568,2.476,64.67,-1.794,-0.665,37.93,-1.195,-1.158,319.2732,123.649826,38.61285,87.2956,151.68317,98.34962,3.0282557,1.3044637,0.7757899
2.0,1.0,2.0,54.0,0.269,145.29,2.056,2.106,52.72,1.67,-2.668,130.98,0.813,0.082,62.22,2.35,-0.56,456.77512,124.62597,163.0918,100.262596,195.14302,146.89397,2.6379814,1.5577663,1.6656929
2.0,0.0,2.0,37.23,-2.921,147.57,0.187,0.909,68.46,-0.057,-0.438,85.39,-0.396,-2.436,52.97,-0.14,2.431,354.62326,127.77138,89.16944,81.78851,214.64034,137.29048,2.8465836,1.3689209,1.4391378
2.0,1.0,2.0,24.87,-0.544,119.88,1.006,1.689,74.89,1.604,0.423,128.95,0.042,-2.187,43.07,0.985,-1.156,434.36526,125.99398,103.51127,5.95509,186.59956,158.13731,3.253114,1.4001285,1.397215
2.0,0.0,2.0,55.73,-0.15,268.02,0.959,2.493,92.5,0.519,-3.126,326.1,0.71,-0.779,48.13,0.864,0.017,739.62067,124.170006,99.01293,72.60728,353.90942,373.73337,2.9429893,0.79670745,0.8107602
2.0,0.0,2.0,73.04,0.326,118.67,-0.532,-0.354,51.17,-1.134,-2.043,170.8,0.215,2.381,74.65,-0.039,-2.385,452.35318,125.87614,157.99057,92.22082,163.43391,243.77762,2.8521128,1.7930769,1.5383003
2.0,1.0,2.0,44.98,-2.832,222.4,0.487,0.021,122.06,-0.198,0.329,237.02,0.237,-2.52,130.9,-0.305,-2.444,724.3362,125.69198,97.56398,183.56885,326.19836,355.6287,2.6302707,0.75105864,0.5473025
