num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,1.0,3.0,3.38,0.342,113.05,1.624,-0.663,52.38,0.574,-1.804,107.68,1.382,2.108,66.04,0.847,3.12,362.22107,118.570946,93.62995,51.531425,146.34467,167.90274,2.800651,1.5506066,1.1447134
2.0,2.0,2.0,18.22,-3.125,279.74,-0.387,-2.984,93.24,0.094,2.709,247.39,0.482,-0.306,48.54,0.855,-1.469,714.319,122.377884,127.20887,175.24704,364.9588,293.1265,2.777122,0.76136726,1.2213508
2.0,0.0,2.0,13.14,-1.261,106.73,0.731,1.931,34.96,-0.964,1.616,82.15,0.724,-0.424,65.34,0.139,-1.646,335.76505,117.9519,94.637794,47.24473,108.11567,141.30865,2.8173804,1.7240213,1.3548095
2.0,1.0,2.0,34.75,1.392,116.14,0.201,3.109,56.99,-1.24,2.943,72.19,-1.464,0.182,44.32,-1.98,1.628,389.57455,128.35464,80.4573,126.26307,135.8298,112.87799,2.7196672,1.4505298,1.5353085
2.0,0.0,2.0,45.42,2.164,128.87,-1.168,-1.047,98.82,-2.142,-1.532,87.76,1.877,1.915,78.19,0.894,1.887,1029.1833,126.50874,84.77873,55.30873,201.70975,146.37553,4.336477,1.0880721,0.9833987
2.0,2.0,2.0,30.31,-2.485,97.85,0.349,-0.427,54.12,-0.512,1.132,99.68,1.193,2.497,43.24,0.576,1.197,330.4891,120.99882,89.48715,118.81942,139.3044,137.24683,2.2787411,1.7809553,1.4389888
2.0,3.0,2.0,59.77,-0.918,434.18,1.271,-2.571,159.2,1.134,-3.057,175.89,0.766,-1.884,61.2,1.396,-1.712,386.4796,131.55508,68.79886,755.543,592.28754,228.20758,0.91137,0.50494045,0.65305746
2.0,2.0,2.0,23.69,-1.351,94.91,-1.128,-2.881,85.49,0.011,2.659,91.77,1.13,1.17,78.15,0.467,-0.087,478.0213,126.465866,114.82974,107.363884,152.01248,160.72987,2.8276167,1.3600168,1.4211328
2.0,1.0,3.0,19.52,2.083,84.24,-0.263,-3.104,72.83,0.724,-1.791,59.94,0.115,-2.585,53.75,-1.239,2.444,268.86935,124.98002,106.31678,205.00162,138.43402,88.70111,0.9882704,1.642601,1.8456153
2.0,3.0,2.0,50.46,-1.735,378.93,0.282,0.768,167.01,-0.056,0.422,341.94,-0.605,-2.181,68.9,-0.14,-1.744,1005.8635,121.655205,98.05439,217.72838,539.3414,404.70538,2.859637,0.48369408,0.6381176
2.0,2.0,2.0,27.14,-0.735,103.59,-0.743,1.695,92.01,-1.71,2.501,140.12,-0.988,0.235,44.79,-1.756,-1.036,378.24298,124.4709,112.83759,168.28883,173.26266,175.12393,2.1099815,1.2588587,1.4850136
2.0,1.0,2.0,55.96,1.013,123.36,0.697,-2.32,72.25,1.867,-1.774,105.35,1.209,1.166,81.99,0.284,1.419,439.11646,127.472466,92.101875,47.756855,165.50653,167.98169,2.9068434,1.2911296,0.95897543
2.0,2.0,2.0,103.42,-0.379,275.12,0.16,2.762,263.44,-0.295,2.867,393.18,0.536,-0.262,40.33,0.059,-0.288,1022.10706,126.74253,60.725304,108.774445,524.6897,429.4076,3.1270702,0.46695825,0.47770807
2.0,0.0,2.0,39.61,-0.443,136.97,0.376,2.564,34.46,-1.193,2.224,99.61,0.793,-1.086,42.87,1.568,0.604,402.44534,121.4414,110.68889,66.23254,141.29839,133.6471,3.2885184,1.605416,1.859227
2.0,2.0,2.0,19.9,2.329,138.45,-1.145,1.829,62.47,0.037,1.51,172.7,-0.628,-1.798,43.63,-0.113,-0.747,454.73926,120.126686,98.120255,38.48264,172.1282,211.76404,2.9567256,1.2242895,1.1703956
2.0,0.0,2.0,67.37,1.1,303.14,-0.402,-2.051,63.68,0.127,-1.356,168.45,0.318,1.479,142.15,0.303,0.985,715.5377,120.350174,75.703354,55.37438,359.55484,310.5913,3.1554713,0.87342215,0.49422762
2.0,0.0,2.0,49.95,-0.16,281.92,-0.302,-2.935,77.11,0.524,-3.016,230.0,0.505,0.302,86.0,0.33,-0.227,723.9199,125.84574,77.554375,52.393047,338.96164,315.0425,3.165021,0.829962,0.55719477
2.0,1.0,2.0,44.35,1.342,227.76,-1.8,-1.684,185.44,-2.363,-1.399,203.01,-0.527,2.412,80.52,-1.949,1.657,856.146,130.96666,218.8523,246.21997,397.1104,229.22296,2.7466147,0.63102615,1.6100026
2.0,2.0,2.0,97.4,1.832,148.18,1.346,-2.082,73.29,0.795,3.042,539.63,1.338,-0.6,57.73,0.737,-0.595,607.5152,128.10805,107.68484,575.8696,214.08968,588.1507,1.8478688,1.2834766,0.6010209
2.0,1.0,2.0,22.68,2.609,105.89,2.282,-0.517,44.28,0.817,-1.397,77.81,1.696,2.937,53.48,1.84,1.11,312.4131,124.09491,102.557365,57.244137,119.011246,130.96153,3.0258904,1.7089837,1.8326659
2.0,3.0,2.0,37.47,0.901,119.73,0.67,1.154,61.43,-0.687,0.969,65.86,0.249,-1.713,56.07,1.492,-0.543,358.957,126.51131,104.80016,138.61351,145.70506,99.29358,2.3614886,1.3695525,1.7070293
2.0,1.0,2.0,11.82,-1.257,194.72,-1.276,1.744,65.55,-0.768,2.799,101.44,0.479,-2.076,76.69,0.306,-0.904,569.4889,127.679794,98.745255,116.620605,254.00157,177.47688,3.123233,1.1709352,1.1846994
2.0,2.0,3.0,256.19,1.373,495.03,-0.031,-1.259,204.48,0.379,-1.233,140.4,-0.653,2.296,79.98,0.043,2.756,806.12335,131.62004,89.427376,531.523,687.4122,208.19177,2.6155944,0.41082355,0.8342757
2.0,1.0,2.0,264.93,2.178,318.99,-1.21,2.486,220.89,-0.928,2.891,349.83,-0.882,2.097,84.77,-1.219,1.697,376.2074,130.54112,89.8987,911.58984,534.69995,430.74472,0.64789444,0.49350685,0.5230381
2.0,3.0,2.0,11.86,-0.107,238.69,-0.605,3.109,184.1,-0.416,2.531,133.89,0.602,0.339,116.39,0.311,2.048,636.0747,125.89985,191.80605,410.45685,420.9351,247.64842,2.0059276,0.60811603,1.7335981
2.0,0.0,2.0,16.12,-0.874,172.76,0.345,-2.527,57.59,0.257,2.443,140.29,0.013,-0.106,83.47,-0.213,0.934,464.37146,122.09023,110.29496,11.02133,230.1828,222.42522,3.1105366,1.3161302,1.0642725
2.0,2.0,2.0,80.22,1.952,426.86,-1.651,-0.323,93.28,-1.017,-0.315,290.25,0.238,1.607,113.2,0.465,2.003,1267.2987,128.6498,82.37568,491.83456,505.04425,401.35535,2.7430854,0.63405055,0.45644838
2.0,0.0,2.0,25.64,-0.785,126.16,2.232,2.275,35.24,0.939,-2.658,114.4,1.59,-0.227,49.04,1.825,-1.941,352.61417,124.394,114.598915,20.877277,139.98804,162.4938,3.1159406,1.869452,1.730035
2.0,0.0,2.0,17.82,-0.459,186.54,1.066,2.147,62.87,0.406,1.154,98.07,-0.239,-1.505,44.41,-0.494,-0.427,462.8902,126.25921,69.81705,101.96297,239.33134,141.4881,3.3296752,1.1923294,1.1077496
2.0,1.0,2.0,40.86,0.828,201.92,1.529,-2.163,136.92,0.835,-1.885,164.01,-0.651,1.495,45.2,0.028,2.123,774.47125,126.41905,79.87488,191.90068,319.41,201.19722,3.1363351,0.7476096,0.9248919
2.0,1.0,2.0,22.96,0.03,149.11,0.873,2.96,101.82,1.699,-2.8,120.69,1.413,0.538,39.65,1.199,0.949,409.1495,122.56798,31.890749,144.82263,230.61441,159.65775,2.5369515,0.9777518,0.46337566
2.0,2.0,3.0,7.26,-0.155,552.57,-0.258,0.897,50.94,-0.307,1.664,383.53,-1.026,-3.074,128.66,-0.755,-2.538,1113.7146,125.81998,132.23694,411.3532,603.45404,508.66174,2.4838138,0.76856357,0.60061365
2.0,2.0,2.0,7.06,0.957,193.8,-1.214,1.468,58.79,-2.333,1.636,148.0,-1.747,-2.13,132.6,-0.953,-1.894,576.84045,127.041405,118.8442,104.574326,225.7501,258.84488,2.7604616,1.1315409,0.8283308
2.0,0.0,2.0,13.35,-1.043,100.9,0.37,2.628,71.59,-0.541,-2.346,65.53,-0.66,1.206,42.71,-0.037,-0.52,296.8215,130.88731,87.090385,86.54488,155.43881,103.26805,2.5991988,1.5949568,1.8349946
2.0,1.0,2.0,37.17,-1.301,290.71,-0.707,2.047,69.25,-1.536,2.0,227.17,-1.124,-1.331,128.73,-0.669,-1.296,740.88336,121.204346,78.70924,76.79639,341.33606,347.43976,2.9280655,0.83033127,0.4563441
2.0,0.0,2.0,82.53,0.654,380.67,1.331,-2.158,69.11,0.668,-2.576,214.75,-0.927,1.139,125.89,-0.985,0.562,1311.7769,128.54652,94.046326,117.20953,437.21307,340.50653,3.8140268,0.7837685,0.5799079
2.0,1.0,2.0,16.36,-2.757,181.19,2.18,1.495,119.69,2.19,2.367,195.26,1.124,-1.433,76.35,2.02,-1.339,642.5103,124.39275,113.67733,27.663677,300.8764,250.16617,3.143537,0.8720573,0.90091735
2.0,1.0,4.0,28.5,0.967,233.77,0.188,-2.194,196.77,-0.305,-1.871,76.84,-0.716,-0.171,30.51,-2.058,-0.617,475.1522,127.14448,73.16944,419.20236,417.62338,88.87454,2.062236,0.5893878,1.4141711
2.0,2.0,2.0,42.83,-1.384,169.79,0.199,1.377,41.97,1.155,0.219,71.63,0.548,-2.506,34.73,0.133,-1.126,318.8252,124.73479,66.83193,106.45919,197.00423,104.35572,3.0144804,1.5016326,1.4410499
2.0,3.0,2.0,47.37,2.122,151.79,0.29,-0.923,106.44,-0.675,-0.757,146.51,-0.542,1.712,72.13,-1.169,2.721,535.7156,129.20508,119.0331,84.80727,229.71565,209.24455,2.9551728,0.97917366,1.1879436
2.0,0.0,3.0,19.88,-0.855,156.85,-0.755,2.184,90.57,0.023,2.929,92.89,-0.822,-0.359,53.45,-1.715,-1.271,438.12277,128.71596,89.89267,99.18624,230.31091,133.08757,3.2106912,1.0771763,1.2763984
2.0,1.0,2.0,65.4,-2.817,288.66,-0.21,0.559,205.73,0.162,0.911,327.88,-0.345,-2.32,163.41,-0.059,-1.993,997.27893,124.88309,100.45275,109.05543,486.10468,486.83994,2.9233425,0.5121406,0.43442482
2.0,0.0,2.0,29.42,-0.927,127.28,-1.941,2.529,70.22,-1.893,-2.304,131.56,-1.513,1.277,80.33,-0.929,-0.577,424.41608,125.47937,175.35852,112.787415,197.44786,203.45589,2.4261436,1.4509792,1.9438033
2.0,1.0,2.0,21.88,0.362,226.68,-0.851,-3.022,49.14,-0.316,-1.88,76.75,0.052,0.099,49.68,1.454,0.244,524.0733,127.594864,94.26408,127.55113,270.11798,98.18239,3.2996452,1.2611064,1.4094782
2.0,2.0,2.0,61.83,0.766,133.1,-0.125,-1.165,69.4,0.603,-0.117,140.46,-0.289,-2.45,74.76,0.109,3.081,376.48245,119.85654,85.742165,224.00807,190.58633,211.37201,1.9058194,1.2760439,0.85099167
2.0,1.0,2.0,22.96,-1.434,103.71,-0.839,-0.93,86.1,-1.296,-2.26,74.73,-0.826,0.91,71.62,-0.898,2.348,340.32742,124.48911,96.513016,39.633312,184.91934,146.25522,3.138261,1.4063247,1.4398013
2.0,0.0,2.0,14.67,-1.457,104.67,-0.676,0.314,85.96,-1.635,1.095,148.6,-1.032,-2.132,33.7,-0.55,2.965,398.6853,118.92621,86.27816,28.899897,169.35194,179.14297,2.9923465,1.236787,1.2803745
2.0,2.0,2.0,70.66,0.203,194.97,0.973,-2.28,69.3,0.634,-1.174,171.46,-0.531,-2.704,77.65,-0.471,2.657,502.12332,128.36578,102.909645,408.39856,261.34402,249.01381,1.698411,1.1567873,0.92413497
2.0,3.0,2.0,31.84,-1.207,388.09,1.558,0.166,103.66,1.146,0.599,116.84,1.738,-0.286,85.86,0.979,-1.089,357.68353,119.79691,110.41035,620.3944,484.85608,188.62735,0.8804535,0.59768957,1.104939
2.0,3.0,2.0,35.18,-2.189,168.3,0.44,0.732,128.91,-0.189,0.157,105.08,-0.186,-1.647,80.03,0.222,-1.025,411.12115,125.88899,67.59723,288.9144,282.89474,181.3426,1.8713505,0.8522124,0.7438736
2.0,0.0,2.0,35.23,0.002,101.31,-0.945,2.809,45.81,0.643,-2.812,71.68,0.808,-0.438,66.71,-0.097,0.185,368.32098,127.83163,77.38078,8.617976,110.465355,124.480965,3.2287064,1.7205328,1.0987055
2.0,0.0,2.0,13.21,0.54,156.68,1.973,-0.234,49.8,1.235,1.04,140.63,1.098,2.847,86.95,1.148,-2.485,469.18533,124.44884,101.411736,26.428814,196.40193,227.51285,3.1902502,1.4723178,0.95249873
2.0,1.0,2.0,18.71,2.737,219.65,-1.539,1.438,37.07,-1.844,2.936,72.71,-1.202,-2.633,67.98,-1.375,-0.752,376.53036,125.95142,114.24349,144.97922,255.25195,140.16458,2.9569035,1.5287346,1.8889388
2.0,0.0,2.0,36.94,-3.134,195.25,-0.834,-2.834,112.12,-0.628,2.61,258.19,-0.437,-0.106,92.78,-0.084,0.594,676.17474,124.358955,119.509285,55.57795,305.86044,346.73596,3.1039948,0.86409944,0.78397006
2.0,0.0,2.0,25.14,-0.429,72.81,0.811,-1.541,69.06,2.121,-2.611,139.3,-0.508,1.34,34.19,-0.451,-0.11,524.1977,123.14198,91.61323,25.565832,112.53288,173.4454,3.673915,1.691449,1.4511199
2.0,2.0,2.0,18.12,-1.427,233.24,-0.242,1.482,65.98,-0.2,0.419,96.84,-0.715,3.138,94.43,-0.758,-2.175,466.48206,125.85484,89.27504,194.64331,299.17465,191.2258,2.401791,1.0638294,0.97113794
2.0,0.0,2.0,90.02,-2.551,125.85,-0.274,0.875,112.98,-0.39,-0.21,60.28,0.443,-2.404,44.19,0.833,2.633,359.08887,123.899086,63.55077,120.72031,238.42957,102.53746,3.1442695,1.0911835,1.3057865
2.0,1.0,2.0,28.3,2.449,131.59,0.72,0.564,50.93,0.711,-1.286,93.88,0.534,-2.446,40.6,0.788,2.351,317.23206,130.76027,85.00623,26.765036,182.51851,133.56754,3.0112529,1.8500221,1.5077343
2.0,0.0,2.0,52.11,1.382,163.86,-0.289,-1.733,139.92,-0.42,-0.908,172.09,0.131,1.395,34.24,0.509,2.626,520.84125,123.01892,93.32165,104.57029,303.13266,204.304,2.9742684,0.8353359,1.2877285
2.0,0.0,2.0,41.73,0.898,124.78,-0.138,-2.9,104.34,0.063,-1.753,111.7,-2.126,1.266,103.47,-1.454,0.325,645.60785,125.9324,122.1451,11.081292,227.97311,203.15604,3.5490155,1.1644785,1.1563154
2.0,1.0,2.0,111.78,-1.469,157.48,-0.236,-0.289,41.77,0.063,1.473,145.84,-0.266,-1.464,101.8,-0.96,-1.426,354.55624,127.46961,86.39269,310.403,197.77982,233.36105,1.4769349,1.7871892,0.6950396
2.0,2.0,2.0,22.48,-1.735,163.73,-0.465,0.863,93.04,-0.523,-0.208,71.12,-0.529,-1.621,61.51,0.085,-1.161,332.46738,126.16252,51.099186,219.55472,256.67023,126.462166,1.912807,1.0725693,0.7672001
2.0,2.0,2.0,36.42,-2.009,122.75,0.413,-0.867,116.18,0.148,0.165,207.97,1.004,-2.711,93.78,0.402,-3.076,541.70734,122.04392,99.266304,189.41734,236.8373,290.1652,2.5136683,1.0654805,0.7040092
2.0,2.0,2.0,56.25,-2.803,300.17,1.756,0.585,164.85,1.532,1.084,297.22,1.862,-2.219,276.18,1.458,-2.169,1041.5195,120.6691,117.4146,153.8899,462.35388,561.7571,2.9554183,0.54697084,0.40708238
2.0,0.0,2.0,23.72,0.947,259.66,-0.708,2.01,43.37,0.08,2.824,201.07,-0.885,-1.167,106.04,-0.342,-0.599,633.0942,120.08713,114.62312,15.460875,291.87137,296.95605,3.0934577,1.1329341,0.78579456
2.0,0.0,2.0,27.62,-2.119,152.76,0.654,3.094,100.54,0.261,2.132,192.49,0.745,-0.205,69.94,1.803,-0.519,568.8668,124.71301,133.58682,46.90172,248.63458,234.84909,3.0575678,1.0391791,1.1036122
2.0,1.0,2.0,77.52,2.104,145.57,0.108,-1.157,93.3,-0.277,-0.075,77.7,-0.68,1.967,34.26,-1.934,-3.131,407.64294,128.2442,89.9204,111.269325,234.67099,94.178505,3.2247791,1.148455,1.725451
2.0,3.0,2.0,19.41,-3.102,199.0,1.339,-0.577,82.62,0.656,-1.31,169.77,0.665,2.45,107.55,1.442,2.595,593.41327,128.13203,109.41865,42.19158,268.2045,257.73358,2.9952817,1.0018872,0.7904138
2.0,0.0,2.0,12.25,0.565,120.89,0.164,-1.781,63.56,0.757,3.109,110.15,-0.051,0.548,44.55,0.992,1.602,364.60266,124.23579,103.94815,14.762314,177.19499,138.05992,3.058157,1.5141387,1.4828234
2.0,0.0,2.0,20.75,-0.03,136.5,0.011,-2.641,117.77,0.459,2.731,109.92,0.742,0.592,57.02,0.008,-0.316,433.16995,125.416954,91.39533,86.0669,247.95242,156.97498,2.9434772,1.0153635,1.1675704
2.0,0.0,2.0,11.0,-2.984,227.75,0.309,1.652,86.33,0.405,0.742,175.29,-0.28,-1.447,77.54,-0.702,-2.15,609.6098,123.976364,94.34937,52.49337,313.79163,248.06895,3.1607351,0.9150498,0.81993484
2.0,1.0,2.0,35.37,-1.728,150.39,2.202,-2.654,66.84,1.185,2.927,175.79,0.519,1.28,83.3,0.983,0.293,582.4191,126.80811,127.881096,152.28004,194.05644,253.04375,2.723566,1.2358612,1.0906258
2.0,2.0,2.0,17.33,-2.235,122.35,0.226,0.326,86.57,-0.552,-0.683,162.92,1.567,-0.517,41.25,1.682,-1.723,478.6514,128.9962,93.459694,346.55316,193.78705,203.95247,1.8091439,1.2741134,1.2114706
2.0,3.0,2.0,59.61,2.165,263.81,-0.591,-0.508,63.3,-0.031,-1.376,129.98,-0.842,2.26,51.12,-0.254,1.402,495.56067,131.09674,83.444405,173.29327,319.21707,174.82939,2.699728,1.0329688,1.0401481
2.0,1.0,2.0,31.2,1.037,152.21,1.042,-2.359,88.7,0.099,-2.83,180.15,0.983,0.4,36.51,1.497,-0.116,491.20737,125.94591,59.067863,69.29299,216.55386,212.70116,2.8724165,1.0540825,0.7283214
2.0,1.0,2.0,58.45,-0.235,233.79,0.156,2.411,60.26,-0.704,1.809,74.01,-1.145,-1.486,60.86,-1.015,0.152,463.13376,126.614105,98.43614,193.32645,276.8977,134.5879,3.2391515,1.0497638,1.6431506
2.0,0.0,2.0,19.35,1.442,168.73,-0.453,-1.189,132.68,0.02,-0.504,119.32,0.326,1.721,70.78,0.405,2.476,507.16934,123.30015,68.13578,120.88224,293.14166,189.9614,2.9483507,0.8324385,0.75912195
2.0,2.0,2.0,52.36,-0.576,256.63,-0.503,3.007,85.65,-0.463,2.077,89.94,0.131,-1.053,66.93,-0.644,-0.048,480.72516,133.09653,96.8783,186.57765,342.22864,145.49916,2.8794074,0.93085986,1.2691138
2.0,2.0,3.0,67.54,1.251,134.72,-0.0,0.825,78.21,-0.819,-0.107,416.03,-0.664,0.948,49.81,-0.632,1.834,333.55902,126.41218,123.49733,621.51654,196.61653,465.81723,0.64785016,1.2407194,0.8865776
2.0,0.0,2.0,10.61,0.158,110.29,-0.311,2.608,44.27,1.276,2.815,66.15,1.051,0.369,51.91,1.029,-1.007,335.57565,123.746025,74.43115,69.13637,118.1757,118.05296,3.0095081,1.6004431,1.3761755
2.0,0.0,2.0,10.27,0.742,121.84,-0.333,-2.405,121.54,-1.313,-2.245,97.2,-1.133,0.951,88.14,-0.027,0.784,486.81387,125.601006,108.76985,59.06835,214.74222,157.78734,3.0941749,0.9929753,1.1185371
2.0,0.0,2.0,6.89,-3.067,199.42,-0.343,-1.728,46.28,-0.596,-3.129,119.3,-0.817,1.098,32.2,-1.957,1.17,435.45508,126.22639,74.67874,62.588367,244.5013,135.93262,3.1349676,1.4236606,1.1422715
2.0,2.0,2.0,26.0,2.073,125.71,1.759,2.444,52.02,1.267,0.841,169.84,0.44,-1.591,123.83,0.193,-2.492,535.45966,122.94362,131.2961,206.07872,173.31088,291.4884,2.6050363,1.6768043,0.93424326
2.0,0.0,2.0,48.58,3.101,106.23,0.214,-0.048,83.71,1.199,-0.904,86.68,0.482,3.048,41.41,-0.12,1.599,344.1334,124.401985,87.44842,73.5867,167.70468,123.06519,3.070719,1.3049755,1.5690778
2.0,2.0,2.0,33.65,0.049,146.01,0.096,-0.55,78.69,-0.149,0.715,160.62,-0.685,1.962,39.76,-0.552,1.257,398.7393,129.43825,56.195644,210.50273,223.16782,200.09833,2.0723238,1.2885069,0.7174359
2.0,3.0,2.0,22.97,-0.985,379.14,0.8,-2.539,203.98,0.973,-2.954,130.64,2.358,-2.393,116.95,2.321,-1.462,712.95984,124.296814,111.05984,751.53815,581.13684,247.54776,1.6493461,0.44961536,0.9317349
2.0,1.0,2.0,7.03,-2.531,128.13,0.035,1.317,63.1,-0.061,2.818,46.99,-1.338,-1.664,38.44,-0.984,-2.701,303.9797,122.95074,44.75732,104.91985,191.03522,84.10875,2.672803,1.504067,1.0957577
2.0,0.0,2.0,25.37,-0.453,267.88,0.538,2.608,42.0,0.461,-2.369,238.61,0.639,-0.314,74.86,0.089,-0.825,631.61096,129.16516,100.521484,27.620153,309.77243,304.95068,3.0970218,1.3084526,0.7507469
2.0,0.0,2.0,17.46,0.454,138.3,-0.743,-2.14,122.09,0.143,-2.438,158.23,0.105,0.864,42.61,-1.142,1.258,512.28394,125.03269,113.79059,62.274113,235.35707,176.47275,3.0600224,0.9347727,1.3077633
2.0,1.0,2.0,67.94,-1.114,156.75,-0.965,2.004,114.18,-1.813,2.237,133.96,-1.536,-1.036,38.48,-0.86,-0.282,461.57062,120.94446,72.39498,110.54556,247.5596,165.73563,2.9774258,0.8794277,1.0126657
2.0,2.0,2.0,33.47,-2.072,149.91,-0.175,0.848,64.24,0.45,-0.291,95.17,-0.223,-1.643,73.67,-1.227,-2.48,424.2536,122.82408,110.964066,106.27182,205.47334,148.36996,2.6242535,1.29921,1.3071285
2.0,1.0,2.0,135.45,1.655,390.77,-0.537,-1.377,142.21,-0.65,-1.895,463.95,0.312,1.491,48.28,0.703,1.851,1160.1069,123.656906,79.62452,54.401154,532.31464,508.919,3.1727738,0.53018194,0.5314894
2.0,2.0,2.0,37.22,2.483,97.05,-0.314,1.114,60.12,-1.316,-0.238,198.56,-0.763,-2.289,109.4,-0.327,-2.882,460.8183,124.50399,107.761894,170.95155,138.99068,301.2889,3.1231124,1.6828274,0.73603326
2.0,1.0,2.0,19.6,-1.711,166.07,1.087,2.341,75.52,0.68,1.236,195.28,0.724,-1.065,43.57,-0.036,-1.465,503.6767,126.18964,80.615456,25.076286,237.3115,228.83824,3.1536474,1.1775715,0.85883635
2.0,0.0,2.0,15.3,-2.711,102.46,-0.651,1.927,66.35,-1.579,0.725,102.58,0.38,-1.065,43.27,1.345,-2.223,477.64954,122.40072,98.89494,40.614258,151.82416,132.09776,3.3235807,1.5185479,1.5073783
2.0,0.0,2.0,17.11,2.781,189.4,-0.084,0.049,63.13,-1.129,-0.223,118.45,-1.069,-3.021,36.35,-1.265,-2.471,449.57565,123.161095,37.893192,112.60684,227.72804,154.26654,2.9728625,1.079819,0.58388007
2.0,0.0,2.0,41.28,-2.6,124.15,1.157,0.656,109.43,1.957,-0.054,108.4,2.314,-3.007,90.77,1.333,-3.064,479.85703,125.43631,101.41625,49.209896,215.21779,175.88353,2.9444826,1.0696262,0.9826545
2.0,1.0,2.0,65.11,2.604,275.31,0.386,-0.858,101.12,0.718,-0.167,294.23,-0.569,2.173,37.02,0.17,2.328,798.90826,125.97238,80.53216,98.206566,372.36954,322.5583,3.0232782,0.76661915,0.75508016
2.0,1.0,2.0,35.09,-1.006,184.39,-0.653,2.779,47.2,-1.937,2.944,122.78,0.021,0.152,44.69,-0.447,-0.882,464.3674,129.10426,81.15407,90.56235,202.85822,163.90907,3.0370493,1.2945583,1.1349803
2.0,2.0,2.0,76.64,1.859,224.78,-0.526,0.036,214.67,-0.315,-0.491,203.98,-0.102,2.151,30.54,-0.247,1.615,604.4237,123.49238,43.341564,319.5692,437.00797,234.24107,2.3243563,0.56767064,0.5552666
2.0,1.0,2.0,25.13,2.63,138.82,0.979,1.021,82.5,0.359,2.064,182.2,1.914,-2.13,35.99,1.359,-0.914,519.6493,126.153595,103.106346,41.9934,211.46956,213.63136,3.1183693,1.2133627,1.3366679
2.0,0.0,2.0,27.58,-2.238,121.39,1.714,0.486,51.7,0.323,0.703,97.21,0.822,-2.666,45.16,-0.267,-1.971,399.1523,120.52428,88.19282,42.94887,140.18929,124.73017,3.1068132,1.4078246,1.2918768
2.0,1.0,2.0,55.21,-2.4,268.08,-1.997,0.304,167.68,-1.632,0.739,304.24,-1.224,-2.354,38.03,-1.652,2.621,810.6354,120.11723,138.8711,132.12386,428.91055,339.20706,2.9983532,0.5678468,1.3764199
