num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,2.0,2.0,41.69,-0.517,222.0,1.367,2.381,117.0,0.66,2.155,189.83,1.023,3.076,51.36,0.726,-2.709,304.38925,121.87689,56.89,520.803,320.109,239.41368,0.8913648,0.7422432,0.579998
2.0,2.0,2.0,39.68,-1.55,204.78,-1.575,1.611,67.08,-0.687,1.084,114.95,-0.636,-2.307,72.22,0.132,-1.814,539.3707,123.65393,84.37517,130.00737,252.52576,174.27583,2.8657448,1.032605,0.91261864
2.0,1.0,2.0,17.0,-1.264,96.66,-1.728,1.299,79.5,-0.484,0.891,71.58,-1.503,-2.806,32.54,-2.333,3.119,308.8249,121.525635,44.659847,134.2976,143.51656,96.57333,2.3318634,1.3091983,0.90398926
2.0,1.0,2.0,16.53,2.209,101.55,-0.506,-1.735,93.57,-0.843,-0.418,70.45,0.331,1.583,40.58,-0.544,2.904,329.8248,123.781685,81.46376,64.82809,192.36127,101.36557,3.2088258,1.359433,1.5845083
2.0,1.0,2.0,8.21,2.979,147.67,-0.603,0.143,87.05,-0.203,1.285,115.5,-0.792,-2.921,91.48,-0.091,-2.244,458.74893,130.7835,100.34322,7.829738,230.35625,194.57076,3.1103733,1.2100264,0.97454095
2.0,2.0,2.0,42.12,-2.653,142.36,0.712,-0.716,99.69,0.115,0.204,135.28,0.231,1.551,89.96,0.799,0.61,380.37674,128.05638,118.47792,303.47888,231.68633,216.58998,1.5256072,1.0967265,1.0991385
2.0,1.0,2.0,4.51,-0.591,120.61,-0.336,2.683,93.3,-0.533,1.475,167.87,0.227,-1.666,71.34,0.202,-0.566,470.78656,122.29825,114.43245,80.7119,212.89008,239.19435,2.8314068,1.2239579,1.1002842
2.0,1.0,2.0,49.19,-0.068,124.73,-0.112,-0.83,58.78,-0.522,-2.382,162.35,-1.325,2.278,97.49,-1.997,2.774,541.4793,125.04988,105.99593,157.05826,180.16837,246.2404,2.8816624,1.605243,0.8352244
2.0,1.0,2.0,20.88,2.54,162.82,1.093,-2.981,94.24,1.757,2.602,62.38,0.993,-0.635,52.93,0.467,0.413,377.9739,119.32175,65.12406,143.0286,244.04837,111.37211,3.131414,0.9649639,1.1725955
2.0,2.0,2.0,17.7,1.427,105.78,0.02,-1.369,77.8,-0.5,-2.789,97.12,-0.008,2.19,54.67,-0.31,0.975,334.44937,127.52515,86.06985,77.74499,177.55562,150.19861,2.5613034,1.5122172,1.2519699
2.0,2.0,2.0,152.38,-2.161,137.63,-1.052,-0.683,102.81,-0.755,0.352,174.9,0.353,1.956,42.59,-0.838,1.551,510.6772,122.91949,114.372375,206.48714,237.84955,194.74873,2.357285,1.0767703,1.2579769
2.0,3.0,2.0,13.51,-1.548,161.11,0.165,2.885,101.75,0.249,1.874,186.16,0.346,0.352,85.97,0.533,-0.126,498.5863,124.46633,64.411835,205.11932,262.64,271.10278,2.3107216,1.0144836,0.5132767
2.0,2.0,2.0,39.97,-1.016,193.37,0.14,1.349,95.11,-0.752,1.333,505.79,1.467,-0.932,84.98,1.738,-1.422,1135.2004,125.03787,115.28729,432.91534,263.68964,588.1087,2.877705,0.8921435,0.5599473
2.0,1.0,2.0,40.72,0.811,122.31,-0.657,1.021,55.05,-0.891,2.816,87.44,-0.843,-2.041,33.16,0.59,-2.183,325.6578,129.73306,84.283646,49.840385,176.32234,97.68263,2.7471032,1.810188,1.4400184
2.0,3.0,2.0,20.76,1.074,105.24,-1.052,-0.02,100.84,-0.031,-0.664,220.65,1.251,-2.893,80.09,0.364,-2.99,711.47064,127.70736,122.497536,169.75441,179.8177,278.26044,3.0163956,1.2071359,0.89228815
2.0,2.0,2.0,58.44,2.931,142.1,-1.282,0.418,116.31,-1.757,1.285,133.67,-1.777,-2.864,53.92,-1.936,2.318,426.1364,124.35578,89.856674,172.21825,251.2295,187.10472,2.3414364,0.98859185,1.1126049
2.0,1.0,2.0,37.81,-2.774,171.09,0.041,0.504,43.49,0.587,-1.099,88.74,-0.755,-2.848,79.97,-0.137,-1.858,406.51596,132.79462,95.933235,85.22459,209.47778,160.7417,2.705307,1.6934358,1.1670579
2.0,1.0,2.0,37.48,0.838,169.29,0.184,1.697,143.1,0.46,2.499,358.98,-0.847,-1.652,58.09,-0.672,-2.379,813.6127,128.9245,105.758194,252.27881,309.4411,416.30563,2.720262,0.8481628,0.747766
2.0,1.0,2.0,49.89,1.254,154.34,0.25,-2.032,56.35,0.641,2.832,73.63,1.969,0.429,54.02,1.761,-1.214,416.0678,126.93976,93.28219,145.69081,207.55122,126.9766,2.622129,1.472062,1.6561136
2.0,0.0,2.0,25.28,2.177,124.31,1.58,0.159,106.33,0.721,-0.468,123.46,-0.447,-2.815,41.16,-0.562,2.408,556.9416,124.081474,72.55091,80.902855,209.82552,164.41599,3.3672493,1.0634897,1.0664045
2.0,0.0,2.0,31.59,1.997,104.42,-1.629,-0.972,67.76,-1.348,-2.604,74.19,-2.329,0.747,51.39,-2.103,2.186,316.9497,124.81558,82.57567,38.25252,170.56064,124.80557,2.9625082,1.656015,1.456639
2.0,3.0,2.0,4.06,-0.612,343.39,0.88,-1.792,117.75,0.32,-2.049,171.79,0.428,1.965,31.12,-1.191,0.831,679.449,125.18379,153.37267,311.45786,447.5465,173.10416,2.6831825,0.61615664,1.9766428
2.0,1.0,2.0,134.73,-2.937,231.4,0.413,-0.226,137.57,-0.13,0.226,202.24,-0.164,3.06,103.74,-0.748,-3.109,726.1942,126.54173,87.37523,54.909832,356.3441,294.39658,3.1782243,0.70650756,0.59505826
2.0,3.0,2.0,52.84,2.678,402.33,-0.706,0.516,143.14,-0.241,0.304,538.52,-0.008,-2.764,213.19,0.428,-2.654,1387.1676,123.51886,153.49284,210.29659,534.1423,737.2836,3.1679952,0.5110469,0.44966206
2.0,0.0,2.0,92.5,0.416,167.58,1.324,-2.492,48.61,0.069,-2.637,93.92,0.98,0.357,42.16,0.889,1.579,370.39548,121.55725,72.426384,101.45816,188.43007,135.95955,3.0516038,1.2633487,1.2253836
2.0,0.0,2.0,8.13,-2.776,100.81,-1.051,0.46,84.41,0.003,-0.393,138.46,-0.528,2.924,72.49,-0.384,-2.29,422.77368,127.226036,103.10236,19.071423,160.30167,210.45695,3.0826633,1.3559221,1.078839
2.0,3.0,2.0,17.95,-2.62,152.65,-0.212,0.463,43.21,0.246,2.06,128.17,-1.045,-2.755,62.72,-1.984,2.709,481.4746,122.25224,112.800316,103.10568,192.35786,172.791,2.8197415,1.6613767,1.2461082
2.0,3.0,2.0,32.63,1.326,139.63,0.562,-2.356,110.46,-0.357,-2.256,97.18,0.626,2.159,47.25,1.728,0.49,435.89105,118.84106,127.46696,198.23947,224.52228,125.80041,2.4353333,0.92442465,1.9999912
2.0,2.0,2.0,207.59,-2.865,226.49,-0.45,1.734,117.68,-0.162,2.452,229.07,-0.662,0.684,153.05,-0.223,-0.367,599.8418,124.041336,205.31964,433.42953,340.9655,373.31873,1.7068441,0.7736071,1.1390003
2.0,0.0,2.0,16.12,-2.263,236.75,0.68,0.75,183.88,0.088,0.724,408.86,-0.331,-2.365,41.66,-1.104,-2.502,978.9013,125.44803,104.94744,31.556183,402.63266,439.64447,3.2243755,0.59257066,0.7850465
2.0,0.0,2.0,22.27,2.624,139.52,-0.657,-0.239,80.73,-1.769,-0.026,87.26,0.445,2.547,54.81,0.009,-2.4,474.82367,126.22403,90.91473,106.13827,189.63025,138.88492,3.3691957,1.132216,1.4055206
2.0,2.0,2.0,106.24,-0.218,352.02,0.26,2.374,60.74,0.924,1.874,345.79,0.808,0.159,72.41,0.505,-0.179,777.30426,122.529945,71.762115,372.11603,401.60303,415.46362,2.2360265,0.83120173,0.45393068
2.0,0.0,2.0,58.11,0.646,233.42,-0.308,-2.338,60.09,-0.538,-1.28,168.88,0.137,0.661,87.8,0.151,1.441,567.4321,122.616165,92.605934,34.85778,292.24887,256.67435,3.1033523,1.0827115,0.78012556
2.0,0.0,2.0,20.89,-2.133,120.52,-1.235,2.696,70.74,-1.731,-2.253,99.14,-1.035,-0.249,48.41,0.004,0.455,386.9325,123.26796,89.141525,15.084382,185.81065,130.53589,3.1864223,1.4233992,1.2550446
2.0,1.0,2.0,36.45,0.776,103.29,0.836,-1.387,44.17,1.986,-3.008,93.21,1.956,1.32,82.16,0.944,1.203,364.65707,127.715225,92.95367,65.68686,127.85583,153.4879,3.076457,1.9874961,1.0187409
2.0,0.0,2.0,21.37,0.417,156.33,-0.419,-2.559,35.97,-0.248,1.76,70.86,0.243,0.771,67.71,-0.737,-0.1,348.61615,125.38811,91.67478,20.74473,191.87303,122.27385,3.1376603,1.9716145,1.3111221
2.0,3.0,2.0,87.24,1.188,142.84,1.342,3.018,124.55,0.751,-2.515,316.69,0.973,2.174,83.8,0.616,1.814,439.15543,126.286736,82.58824,527.24255,255.85588,396.28992,1.277909,0.95501775,0.5069999
2.0,0.0,2.0,166.92,-2.727,281.37,0.218,0.572,217.36,-0.282,0.549,215.58,0.366,-2.604,46.1,-0.146,-2.385,750.6604,125.07275,56.012573,237.98006,483.4851,256.7637,3.139563,0.5005287,0.55687076
2.0,1.0,2.0,53.23,0.756,173.45,0.627,-2.592,169.85,-0.056,-2.441,101.42,0.234,0.674,84.15,0.654,-0.333,515.84717,122.295,97.34008,202.86206,323.47784,181.5289,2.7423778,0.69949263,1.0910772
2.0,2.0,2.0,43.12,-0.133,165.51,0.993,2.8,62.5,-0.086,-2.903,133.66,0.384,-0.996,32.49,0.053,0.066,409.05774,129.00998,70.24646,131.39328,202.65549,164.72513,2.5444863,1.2250942,1.1123871
2.0,2.0,2.0,33.56,-1.647,154.88,-0.088,1.146,82.91,0.187,2.247,55.0,1.213,0.354,51.56,2.391,-0.17,443.40253,122.60911,71.922386,244.51025,235.75217,88.624886,2.2696278,1.1348243,1.2892866
2.0,1.0,2.0,11.03,0.157,89.45,-2.068,0.91,68.74,-1.308,2.488,63.0,-1.431,-0.855,55.39,-1.113,-2.426,295.31735,126.933,85.65295,28.540884,147.10616,116.90285,3.171572,1.7514805,1.6028619
2.0,2.0,2.0,41.57,0.563,160.77,-0.895,-2.645,60.79,-1.914,-1.854,135.24,-1.331,0.532,76.04,-1.113,-0.199,449.42737,129.84552,75.79879,87.73713,199.47179,210.12485,2.7097719,1.2899776,0.7628138
2.0,3.0,2.0,38.63,2.403,358.15,-0.397,-2.101,72.96,0.279,-1.742,84.71,0.89,3.12,68.61,0.385,-2.133,375.6954,125.43727,84.59028,538.6614,417.5675,148.51283,1.1534164,0.7654129,1.1473048
2.0,0.0,2.0,7.37,-1.732,128.0,-0.79,1.343,57.98,-0.112,-0.023,123.32,-1.856,2.537,44.52,-1.755,-2.454,401.3265,123.96991,89.53561,172.31395,176.93428,167.67322,2.264835,1.5250049,1.2961262
2.0,0.0,2.0,21.97,-0.274,108.1,-0.16,-3.121,70.79,0.599,1.834,67.96,-0.885,0.302,39.55,-1.188,-1.659,337.18906,127.4839,87.57317,80.2556,166.73584,106.36501,3.1746736,1.5297571,1.9842705
2.0,1.0,2.0,5.86,-2.626,140.12,-1.184,-0.759,44.96,-0.144,-1.923,107.67,-1.075,2.173,56.58,-0.207,1.345,381.8314,122.73918,93.96102,38.18896,167.43112,150.56314,2.9132483,1.5609277,1.1995867
2.0,3.0,2.0,30.16,-2.254,155.51,0.024,1.446,35.21,-0.893,-0.131,319.54,0.229,-0.665,30.52,-0.512,-1.544,471.48947,126.313354,112.54611,316.29816,179.11882,342.67734,1.9827664,1.8242307,1.1496617
2.0,0.0,2.0,70.32,-2.462,240.03,0.126,0.469,72.73,-0.057,-0.525,131.69,-0.827,-2.894,95.23,-0.087,-2.827,577.42676,128.29869,85.10463,59.711098,311.82657,211.97415,3.1769278,1.0107049,0.7430269
2.0,3.0,2.0,31.59,1.96,142.34,-1.73,-0.136,55.09,-1.677,1.428,121.23,-0.624,0.918,67.03,-0.367,1.793,356.08554,124.89383,79.83878,286.2303,197.37422,186.83698,1.5420402,1.5648978,0.9119616
2.0,0.0,2.0,19.59,-1.423,127.14,0.121,-0.523,83.47,0.586,-1.744,147.12,1.164,1.818,87.43,1.76,2.795,528.1255,127.62131,126.63981,34.837822,205.19006,224.89624,3.3039172,1.3065473,1.1444409
2.0,2.0,2.0,17.34,-2.231,183.39,1.78,1.825,115.7,1.682,0.956,172.4,-0.86,-1.502,170.27,-0.913,-2.16,1277.0135,123.46589,111.08536,74.75551,298.74942,342.5497,3.9579298,0.8745086,0.6601313
