num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,0.0,2.0,33.64,-1.755,286.33,-0.482,1.355,79.68,-0.641,0.538,233.87,0.264,-2.066,35.69,-0.141,-1.848,675.7635,122.38529,42.225693,80.89864,365.22287,267.04327,3.1446943,0.8323282,0.45994452
2.0,0.0,2.0,30.01,-1.797,151.66,-0.234,-1.107,96.77,-0.542,-2.1,123.77,0.001,2.014,58.31,0.401,0.77,444.0072,121.342255,104.74145,67.2194,245.63426,178.92377,3.1658595,1.0396695,1.3067269
2.0,2.0,2.0,4.65,2.74,69.4,-1.735,-0.72,66.72,-0.548,0.791,124.21,0.122,-1.798,66.2,0.037,-0.804,368.4642,126.62648,86.81295,203.93913,112.851845,190.25403,1.9349698,1.9214813,0.9976276
2.0,1.0,2.0,41.65,1.354,199.26,0.127,2.911,34.97,-1.316,2.802,126.85,-0.441,0.618,44.01,-1.574,0.973,442.50558,131.4958,93.074135,194.0944,206.64851,150.86844,2.2730668,1.4471109,1.1873138
2.0,1.0,2.0,60.78,2.74,322.8,0.259,-0.379,132.31,-0.344,-0.47,357.7,-0.881,2.892,112.0,-0.332,-3.139,1033.2845,127.903694,122.129364,99.97594,438.24695,456.994,3.0408032,0.6098279,0.60415095
2.0,0.0,2.0,23.96,-0.297,213.8,0.791,-0.276,135.05,1.314,-0.783,219.28,0.559,2.794,156.3,1.113,2.518,753.0591,123.87005,115.69428,33.97519,337.60464,361.6733,3.1394563,0.7284078,0.6189443
2.0,3.0,2.0,39.58,0.843,155.73,-1.306,0.55,71.57,-0.528,-0.262,150.02,-1.476,1.215,62.73,-0.485,1.215,289.53973,118.52108,100.118416,380.74905,212.72643,191.70938,0.92047733,1.1245568,0.99099994
2.0,0.0,2.0,20.09,-2.75,147.88,1.3,-1.241,134.94,0.744,-0.552,154.72,-0.624,2.216,120.31,0.064,1.782,722.64923,124.231636,112.318855,54.01662,271.98465,259.17682,3.2371175,0.885357,0.8134496
2.0,2.0,2.0,24.74,-2.963,94.66,-0.443,-1.645,55.6,-1.287,0.074,70.83,0.427,-2.951,69.99,0.462,-2.409,319.17715,126.71821,37.776634,167.35046,138.00838,140.79843,2.0058,1.9150188,0.54312897
2.0,0.0,2.0,45.98,0.233,183.66,-0.919,-2.336,57.62,-0.702,2.655,87.89,-1.136,-0.124,87.7,-1.303,1.074,420.185,125.87473,100.08283,62.914165,240.24919,174.97824,3.1011994,1.310279,1.2095838
2.0,3.0,2.0,42.3,1.996,218.37,-0.121,-1.379,35.34,1.149,-1.936,83.35,-0.851,1.253,59.18,0.56,1.07,442.3548,128.6298,108.28959,143.1384,231.31642,109.63227,2.6521578,1.3867766,1.4228176
2.0,2.0,3.0,45.83,-0.128,147.82,-0.488,-2.652,63.86,-1.605,-3.084,124.58,0.438,-0.094,110.39,0.025,0.676,552.73596,121.610275,100.68796,22.450577,184.94675,229.99635,3.2355897,1.1976281,0.87376714
2.0,0.0,2.0,19.93,-0.656,111.33,0.642,2.394,92.31,-0.256,-3.025,105.38,-2.168,-0.625,53.8,-1.404,0.562,635.21906,126.76132,102.79338,53.050655,183.6412,148.9527,3.7075915,1.2462828,1.4116179
2.0,3.0,2.0,28.32,3.047,352.29,1.102,-1.625,233.81,1.526,-1.575,588.9,0.88,1.467,253.34,1.02,-0.404,1434.9418,123.438324,624.1389,291.38422,573.5205,840.5051,2.655114,0.42693797,1.8762305
2.0,1.0,2.0,24.68,-1.611,168.33,1.063,1.388,91.88,0.855,2.443,80.16,0.891,-1.572,68.54,0.783,-0.066,385.87457,127.85612,101.69058,142.81693,258.92572,148.48457,2.6422536,1.0753089,1.5098675
2.0,2.0,2.0,40.81,3.14,137.97,0.712,-1.443,90.24,0.405,-2.596,93.67,0.149,1.335,53.91,0.165,-0.101,373.9829,126.4123,93.50688,99.32153,225.64476,147.57562,2.766971,1.1931715,1.4360893
2.0,1.0,2.0,33.33,1.462,173.29,-0.354,-0.667,35.15,-1.54,-1.711,129.12,-2.024,1.936,67.27,-0.985,1.959,513.304,125.210976,101.270294,72.312675,189.30878,173.22287,2.9709063,1.5800416,1.0392544
2.0,1.0,2.0,48.29,-1.23,91.21,0.635,1.436,85.53,-0.341,2.468,97.79,-0.893,-0.3,31.06,-0.78,-0.821,352.71063,125.0477,29.065561,109.92442,156.13226,128.69957,2.5712247,1.4204223,0.5331134
2.0,0.0,2.0,8.32,-1.714,146.39,1.122,1.573,33.23,-0.347,2.682,114.96,1.45,-0.974,55.76,0.294,-1.707,410.55875,133.86792,113.38537,29.015501,153.3719,146.6002,2.9742346,1.8406091,1.3688042
2.0,1.0,2.0,37.27,-1.918,107.76,0.057,0.683,89.25,-1.137,0.833,58.42,0.822,2.761,43.58,-0.421,1.484,308.66528,125.041985,89.91234,219.87888,163.2643,83.37556,1.6678767,1.2033852,1.7820711
2.0,1.0,2.0,13.43,-0.586,111.91,-0.65,-0.588,43.7,-1.967,0.416,111.92,-1.146,-2.749,30.46,-1.348,1.732,322.06042,119.62811,92.311165,62.315464,129.959,141.89232,2.7058458,1.656051,1.8134706
2.0,1.0,2.0,50.75,-1.197,139.65,0.287,0.034,117.06,-0.296,0.853,317.45,-0.147,-3.115,147.73,-0.034,2.026,682.24603,126.81216,235.39716,273.17938,245.9661,464.53662,2.4255996,1.0053109,1.1477616
2.0,0.0,2.0,120.25,2.08,226.44,-0.629,-1.16,75.76,-1.533,-0.894,88.57,-0.75,1.575,66.0,-0.547,2.214,456.71506,127.30764,50.482555,159.00734,279.70438,153.79147,2.946862,0.9423227,0.67046994
2.0,0.0,2.0,7.92,-0.637,310.46,0.153,2.431,44.4,1.057,1.899,219.04,0.191,-0.832,84.44,0.798,-0.577,685.25464,125.94991,90.67936,48.15593,339.71655,292.39023,3.129012,1.0489233,0.65838736
2.0,0.0,2.0,28.87,2.573,135.85,0.995,-2.454,76.33,0.011,-1.775,152.47,0.076,0.567,45.94,0.607,1.541,448.70538,124.40601,90.3206,34.492878,189.11511,193.48776,3.021036,1.1955322,1.1093408
2.0,2.0,2.0,46.64,-2.02,210.65,0.701,1.034,203.61,0.411,1.56,107.42,0.092,3.117,39.68,1.026,2.445,408.1428,123.40216,76.48619,413.66302,409.91397,134.84299,1.6604782,0.6006461,1.1506261
2.0,2.0,2.0,12.34,-3.062,167.6,0.855,-0.131,113.28,-0.015,0.105,169.88,1.432,2.66,114.68,1.273,-2.809,647.94464,127.87657,112.739494,37.008816,255.74817,283.6951,3.1419957,0.9014411,0.82956547
2.0,0.0,2.0,7.88,0.138,122.39,0.034,0.991,114.09,-0.078,-0.149,119.56,0.134,-2.782,35.56,1.482,-2.653,429.05423,128.21915,95.07476,45.269062,236.10974,132.05276,3.1272018,1.1454886,1.3541584
2.0,1.0,2.0,34.36,-0.384,283.24,-0.615,3.089,199.44,-0.238,2.738,228.74,2.23,-0.34,172.17,1.752,-0.182,1686.7458,122.52637,100.75678,82.528404,474.38998,389.74435,3.945883,0.51510197,0.5034362
2.0,0.0,2.0,20.82,-1.32,98.82,0.496,0.732,54.84,1.768,-0.193,86.23,0.885,2.761,72.7,0.995,-2.429,340.1627,119.715324,82.76863,40.771233,126.34624,158.69142,2.8448093,1.5727711,1.098706
2.0,0.0,2.0,32.84,-0.032,172.12,-0.061,2.94,42.09,-0.058,-1.638,116.96,0.426,0.635,65.92,0.441,-0.549,407.62204,128.18127,98.00489,34.600075,214.20985,182.87524,2.9975936,1.7051878,1.1840953
2.0,0.0,4.0,145.23,-1.095,320.21,0.538,2.322,237.81,0.813,2.704,300.98,0.297,-0.9,73.63,0.857,-0.788,932.7902,129.50937,86.086975,200.47948,552.86865,365.46225,2.9310198,0.47068992,0.5710902
2.0,2.0,2.0,23.84,1.594,255.71,-0.391,-2.179,95.81,0.003,-1.463,219.14,-0.492,-0.294,48.33,0.374,0.134,513.3355,126.03585,101.796165,382.09818,346.13876,253.14333,1.7721771,0.8172465,0.96599174
2.0,0.0,2.0,14.0,-2.576,150.68,-0.177,-0.19,96.64,-0.785,0.7,141.67,-0.927,-2.431,75.4,-1.475,2.839,509.73956,127.84216,115.532906,55.80833,236.53336,209.7404,3.0042965,1.0778517,1.1518894
2.0,2.0,2.0,28.26,-0.309,174.93,0.376,3.137,142.06,1.093,-2.869,78.07,0.968,0.915,45.77,-0.122,0.558,420.92822,123.407036,71.6472,230.50508,297.06107,107.21465,2.4818773,0.76871383,1.1469738
2.0,2.0,2.0,22.39,2.373,285.18,0.599,0.576,162.86,0.909,1.071,155.13,0.142,-2.373,143.31,0.885,-2.515,763.9473,125.09492,115.30655,139.10626,443.0713,278.11465,3.0946867,0.5840592,0.7564477
2.0,0.0,2.0,13.76,2.148,254.75,-1.612,2.0,31.76,-2.276,-2.979,183.98,-1.569,-0.955,30.2,-0.479,-1.534,526.0994,124.97462,95.35485,55.01961,280.44592,199.74985,3.1470597,1.4634873,1.2342371
2.0,0.0,2.0,12.41,-0.375,144.06,1.247,-0.967,61.89,2.153,-0.042,109.28,1.089,2.314,66.04,0.609,-2.729,418.2587,122.20049,106.97266,67.82944,188.63731,170.60486,2.8902586,1.2947823,1.3298341
2.0,1.0,2.0,28.89,-0.471,111.85,0.586,2.512,78.79,-0.614,2.18,62.48,1.06,-0.746,33.51,2.193,-1.679,396.5208,123.49309,68.42426,108.113716,158.44545,82.47363,3.168196,1.24508,1.4677118
2.0,3.0,2.0,37.16,-2.251,342.93,-0.588,0.65,111.9,-0.137,0.219,161.32,-0.783,-2.549,119.47,-1.259,-1.941,747.14734,122.29959,106.57188,207.42479,446.31427,273.05325,2.8825336,0.62382853,0.7721658
2.0,2.0,2.0,55.47,-2.074,208.61,1.055,1.804,127.04,1.05,1.03,173.13,0.987,-0.771,154.84,0.889,-1.357,640.59534,122.88334,95.93122,178.7313,335.64905,327.57758,2.565362,0.7740161,0.59413797
2.0,3.0,2.0,18.45,2.838,271.57,0.118,-0.63,178.86,0.512,-1.053,65.18,0.293,3.049,50.27,1.226,-2.158,430.9023,127.281715,80.67038,411.92206,442.09042,103.331764,2.0215695,0.57807016,1.4243118
2.0,0.0,2.0,4.38,1.938,167.21,-0.423,0.375,55.09,0.785,0.458,96.55,-0.105,3.076,91.4,0.13,-2.087,439.2468,123.37681,102.23679,64.75308,193.73254,186.65504,3.0617263,1.2108481,1.1445696
2.0,2.0,2.0,46.7,2.442,121.59,-0.284,0.88,79.05,0.863,0.607,445.91,0.947,2.88,93.22,-0.901,-3.08,817.7758,121.678795,437.6674,455.1368,170.11214,429.85376,2.1927745,1.1790411,1.8760471
2.0,0.0,2.0,30.05,-1.014,183.38,-0.922,2.215,98.04,-0.632,3.128,193.28,-0.681,-0.373,43.04,-0.702,-1.47,519.92926,124.48492,95.131676,42.10467,278.73962,236.31221,3.077636,0.95795053,1.0972009
2.0,1.0,2.0,19.22,2.182,125.34,-0.283,-1.728,58.76,-0.628,2.953,104.53,-0.615,1.457,78.18,0.065,0.484,378.87604,126.79743,105.22378,27.706676,181.72742,172.47472,3.0654733,1.6389091,1.1870673
2.0,0.0,2.0,29.71,-0.279,259.37,0.3,3.116,40.55,0.696,1.873,167.99,-0.239,-0.268,41.74,0.617,0.054,531.7522,126.22807,78.61377,67.75322,297.1938,197.87614,3.1301472,1.3045553,0.91455996
2.0,0.0,2.0,11.53,-0.522,98.33,0.909,2.289,86.3,0.099,-2.865,72.28,-0.038,-0.193,32.23,1.414,0.308,323.10306,124.8872,80.06221,65.37569,169.76007,82.55521,2.8538127,1.3896613,1.5360029
2.0,2.0,3.0,9.94,0.152,72.45,0.072,1.977,52.42,-1.348,0.649,76.0,-1.46,-1.092,38.34,-0.455,-0.049,281.70142,121.67142,78.050865,91.14825,95.59246,101.83372,2.2686498,1.9442184,1.448404
2.0,2.0,2.0,38.29,0.632,163.26,-0.398,-3.099,68.74,-1.33,2.574,71.02,0.503,-1.552,58.76,0.862,-0.001,437.9518,120.519226,93.406075,166.13321,211.56885,127.713585,2.7605932,1.1139796,1.5920056
2.0,1.0,2.0,10.91,-0.558,79.94,0.313,-2.579,70.83,0.024,-0.75,75.9,0.6,1.307,58.45,0.393,2.832,286.75238,121.21099,93.04454,51.674423,149.20445,133.6432,2.61558,1.8516916,1.5389848
2.0,0.0,2.0,36.17,3.018,168.55,-1.078,0.717,57.53,-1.231,2.089,118.7,-1.326,-2.606,56.21,-0.815,-1.636,404.14447,125.66149,87.07025,44.648514,225.57841,169.96722,2.9556348,1.3805046,1.0963672
2.0,2.0,2.0,27.32,2.448,173.1,-1.949,-1.004,109.08,-1.077,-0.906,282.39,-0.933,1.651,114.79,-0.116,1.414,777.6147,124.3853,157.09839,225.28688,257.20648,370.52936,2.70876,0.87748957,0.85068095
2.0,0.0,2.0,76.19,1.594,256.97,-0.634,-1.629,108.09,-1.287,-1.98,251.15,-0.494,1.478,38.11,-1.071,2.146,675.6706,125.13114,85.96773,92.17197,349.05563,283.85245,3.0002415,0.74135685,0.88269645
2.0,1.0,2.0,6.5,-0.434,166.52,-0.344,-1.845,132.86,0.29,-2.428,150.64,0.949,1.493,64.07,0.136,0.742,574.1641,128.46701,109.228836,101.94169,284.6568,200.16185,3.0032246,0.86130416,1.1067837
2.0,0.0,2.0,74.39,0.734,413.99,-0.085,-2.439,88.06,0.335,-1.879,334.06,-1.613,0.959,68.54,-1.176,1.118,1187.8119,132.90164,70.853165,121.90724,495.69882,397.21954,3.3250625,0.7,0.46502697
2.0,2.0,2.0,14.46,0.492,161.55,0.976,2.889,71.4,2.017,2.434,146.21,2.232,-0.116,30.75,1.943,-1.825,472.28195,126.55967,102.999054,83.45361,207.01361,175.90321,3.199325,1.1360923,1.7332633
2.0,1.0,2.0,44.02,3.102,153.52,-0.935,0.842,83.01,-0.207,0.046,125.98,-0.612,-1.837,34.35,-1.388,-2.627,401.63852,121.304276,72.81793,123.76381,222.4535,152.4074,2.5691395,1.0787029,1.1073736
2.0,2.0,2.0,30.48,-0.043,172.72,-1.039,2.68,108.94,-1.54,1.91,161.94,-0.685,-0.838,141.67,-0.218,-0.217,643.69214,124.250305,116.88326,62.77392,273.32666,295.40802,3.0339901,0.918641,0.7770007
