num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,1.0,2.0,67.29,3.077,117.22,-0.155,0.649,64.68,-1.206,-0.232,119.37,0.608,-2.085,35.48,0.74,2.751,417.56113,121.19606,86.60265,73.402466,159.54884,154.6119,2.9515872,1.3714086,1.4531933
2.0,2.0,2.0,32.29,-1.662,156.63,-0.052,1.11,91.24,0.344,2.152,103.3,0.052,-0.896,103.06,0.742,-1.476,466.0145,128.19106,93.568115,99.57553,243.36728,194.20035,2.6834702,1.1147108,0.90138775
2.0,3.0,2.0,92.59,-0.455,177.96,0.358,2.064,58.8,0.598,-2.943,432.5,1.239,2.874,84.18,0.587,2.561,412.3586,124.32571,139.89656,699.6978,235.48982,502.0176,0.8568824,1.2985564,0.7232378
2.0,2.0,2.0,9.15,-2.002,142.37,1.152,2.147,49.16,-0.046,1.428,85.36,-0.115,2.985,82.99,-0.088,-1.808,378.39224,121.532524,114.15937,201.3707,166.686,168.33467,1.976826,1.397199,1.4904306
2.0,2.0,2.0,34.6,1.268,95.48,-0.639,-2.303,82.77,0.022,-0.845,144.41,0.257,2.027,31.45,0.247,0.423,376.96393,132.69214,96.87821,44.879177,168.6536,175.85872,2.8944569,1.6008389,1.604031
2.0,3.0,2.0,43.38,-1.774,214.73,-0.258,2.225,68.32,0.375,3.025,70.38,-1.132,-1.322,65.69,-1.471,-2.775,430.11472,122.37652,93.253716,257.5129,272.8236,134.12234,2.2067845,1.0201417,1.4920224
2.0,1.0,2.0,30.4,0.181,136.22,1.702,-2.425,58.34,0.854,2.706,73.34,0.649,0.023,33.99,0.28,-0.407,336.31604,124.49443,28.234022,92.086075,180.20314,105.75508,2.7867172,1.4306068,0.5666225
2.0,0.0,2.0,13.26,-2.848,178.52,-0.17,3.134,96.67,-0.888,2.5,165.44,-0.348,-0.14,57.33,0.38,-0.913,527.46484,126.46346,103.166954,57.8335,259.24615,211.7023,3.0495048,0.95785177,1.0618441
2.0,0.0,2.0,18.17,0.604,133.35,-2.038,-2.096,62.15,-2.308,-0.642,140.9,-1.565,0.999,48.09,-1.087,2.044,411.32288,123.49782,91.25781,38.24881,193.9581,184.9278,3.0066435,1.4788563,1.1491339
2.0,1.0,2.0,37.51,-3.018,164.84,-0.153,-1.311,87.5,-1.162,-1.399,157.58,-0.138,1.27,37.41,0.808,0.894,490.39484,126.825806,80.65109,143.43103,224.04349,182.00934,2.6034446,1.0128301,1.0179843
2.0,1.0,2.0,46.88,-0.719,207.52,-0.523,1.595,61.26,0.334,2.248,122.75,0.309,-0.926,66.95,0.141,-2.296,483.63217,123.098854,115.717415,107.91044,251.91968,189.0891,3.1657572,1.0774311,1.3802624
2.0,1.0,2.0,21.72,-0.715,207.39,-1.058,-2.545,204.7,-0.756,-1.995,468.2,-0.85,0.269,86.97,-1.692,-1.264,939.0574,128.15169,330.11563,342.94077,407.40106,530.1047,2.3600123,0.62745833,1.7490151
2.0,2.0,2.0,27.41,-0.947,220.71,0.631,2.85,41.6,0.975,1.464,87.93,-0.113,-0.994,33.16,0.525,-2.132,366.7319,126.83133,67.921745,176.68108,260.25125,116.25688,2.4102564,1.4280518,1.3046408
2.0,3.0,2.0,82.19,-2.012,494.72,0.976,-1.928,72.12,1.289,-1.331,186.02,-0.35,-2.446,172.93,-0.201,-1.897,683.40857,125.96527,100.846436,890.0284,563.7735,357.95563,1.3350663,0.6740756,0.5688603
2.0,0.0,2.0,35.98,-1.293,497.63,-0.145,-0.86,142.64,0.22,-1.143,323.55,0.471,1.99,290.27,0.46,2.39,1305.1475,123.32497,121.814545,42.19251,632.9246,613.81067,3.1464314,0.4618593,0.4001513
2.0,0.0,2.0,16.69,-1.41,124.83,-0.183,2.134,48.55,0.792,-2.684,105.06,-0.137,-0.379,30.38,0.598,-1.978,331.27472,130.67377,91.4699,30.117195,157.29446,129.21292,3.1316416,1.7599413,1.7598372
2.0,0.0,2.0,12.52,-2.469,106.01,0.73,-0.399,101.15,-0.107,0.484,155.62,1.041,-2.952,34.83,1.816,1.796,464.50433,125.667496,117.79774,28.604704,189.29231,182.14111,3.201633,1.2166586,1.7197146
2.0,0.0,2.0,36.16,2.407,160.67,-2.365,3.034,43.78,-2.224,-1.582,150.2,-1.493,0.227,49.2,-1.667,-1.185,435.75452,124.74881,112.5472,38.58279,204.10828,198.83961,3.0139778,1.6731368,1.4226805
2.0,0.0,2.0,37.99,2.459,130.94,-0.683,-0.784,52.48,0.15,-2.153,136.76,-0.368,2.455,68.48,0.416,1.565,419.60245,126.646225,114.01213,45.60475,170.71643,191.45724,3.0020702,1.6025138,1.1860672
2.0,1.0,2.0,38.81,-2.018,246.5,-0.731,1.048,48.77,-0.634,-0.143,226.37,-1.622,-2.918,39.14,-1.44,-1.253,603.85095,123.46294,140.29034,124.90352,295.07855,264.95825,2.8017883,1.1949438,1.6749176
2.0,1.0,2.0,6.79,1.3,72.19,-0.465,-3.132,70.48,-1.903,2.284,173.36,-1.481,-1.484,130.93,-0.896,-1.056,438.3781,126.71276,109.93967,237.25377,107.36006,291.62234,2.260337,1.6792425,0.72485095
2.0,0.0,2.0,40.34,-2.538,188.57,1.685,0.782,69.12,2.192,-0.166,116.69,0.234,-3.139,61.57,0.165,-2.147,583.06067,119.52,80.89023,86.6622,251.24677,178.16408,3.3471093,1.0750597,0.9943967
2.0,2.0,2.0,19.98,1.799,251.27,1.153,-1.453,162.12,1.681,-1.802,63.85,1.1,-3.004,51.25,0.868,1.654,403.3742,128.5859,84.12684,372.67044,399.74515,114.33577,2.143261,0.632918,1.641661
2.0,2.0,2.0,54.1,0.284,225.04,0.692,-2.556,53.49,0.734,2.415,111.37,-1.005,-0.6,74.24,-1.065,0.144,623.6998,133.93724,66.32656,154.15175,278.49188,185.52983,3.0096796,1.3128575,0.7464154
2.0,3.0,2.0,31.01,-3.056,224.79,-0.426,0.304,68.17,0.151,-0.548,190.83,-0.515,-2.782,96.79,0.057,3.01,599.64166,125.34667,102.845375,22.758497,284.36554,277.20932,3.0619876,1.0289961,0.75395447
2.0,0.0,2.0,4.64,-0.791,146.72,0.127,-2.368,114.87,-0.159,-1.426,171.56,-0.747,1.259,64.16,-1.714,0.809,592.3844,123.570526,115.377174,10.700841,258.95972,214.58936,3.2618208,0.9844594,1.0665781
2.0,2.0,2.0,94.12,-2.426,337.07,0.206,-1.91,142.18,-0.36,-2.001,958.56,1.36,0.756,44.6,0.927,0.69,1692.2423,127.136925,91.256065,609.1746,463.39307,999.2192,2.98973,0.57326865,0.43800116
2.0,0.0,2.0,14.06,0.048,101.01,0.673,-0.499,45.45,-0.372,-2.18,81.14,-0.667,2.72,38.0,-1.824,1.861,375.30673,125.212524,82.1437,27.381937,129.91187,102.50479,3.2059987,1.9793398,1.441017
2.0,3.0,2.0,35.65,-1.123,146.25,-0.053,1.964,94.47,0.487,2.901,101.92,1.422,2.35,31.33,1.521,0.468,335.94836,124.08051,91.504906,310.33325,232.4097,133.13261,1.3166157,1.0814662,1.8846022
2.0,3.0,2.0,22.34,2.953,403.14,-0.181,-1.632,151.11,0.095,-1.216,156.19,-0.243,-2.182,44.38,-1.344,-2.022,341.68024,122.724174,97.280815,716.5447,550.07446,180.66805,0.74436903,0.49923152,1.1125649
2.0,2.0,2.0,64.4,-1.869,211.89,-1.73,1.212,76.65,-0.866,0.881,217.97,-1.95,-1.335,35.34,-2.112,-0.218,539.91156,121.08092,94.10088,212.03055,268.08005,252.91153,2.37376,0.9252335,1.1286864
2.0,0.0,2.0,9.21,-0.7,114.84,1.861,1.469,60.36,2.277,3.071,97.19,1.107,-0.543,63.44,1.208,-2.486,369.6074,124.55114,129.91917,33.475487,171.79248,160.43428,3.223868,1.6551316,1.9456234
2.0,2.0,2.0,10.19,-0.028,315.73,-0.368,-3.139,84.29,-1.123,3.113,181.22,-0.757,0.448,61.29,-0.386,-0.679,637.684,126.215385,119.25733,193.47696,381.51416,239.37372,2.9530647,0.7556438,1.186495
2.0,0.0,2.0,15.47,0.735,93.08,0.047,-1.059,45.94,-1.654,-1.256,109.52,1.091,1.637,49.17,1.215,0.13,465.99252,125.794106,100.828926,101.7344,98.30557,158.42923,2.897136,1.7123698,1.5120932
2.0,0.0,2.0,18.83,-0.552,169.4,-0.279,2.096,58.66,0.892,2.215,130.63,-0.451,-1.455,78.22,-0.555,-0.413,482.90692,124.08289,101.17632,46.499283,199.68207,208.58548,3.1256857,1.177031,1.0471772
2.0,2.0,2.0,80.97,-1.523,336.46,-0.41,1.868,75.79,0.212,1.398,153.72,0.301,-1.902,75.29,-0.487,-0.73,642.46375,125.37123,147.39435,215.91867,400.49768,213.5961,2.9785206,0.77960503,1.4122776
