num_photons,num_jets,num_btag,MET_pT,MET_phi,photon1_pT,photon1_eta,photon1_phi,photon2_pT,photon2_eta,photon2_phi,btag1_pt,btag1_eta,btag1_phi,btag2_pt,btag2_eta,btag2_phi,m_hh,m_phopho,m_bb,pT_hh,pT_phopho,pT_bb,dR_hh,dR_phopho,dR_bb
2.0,2.0,2.0,7.07,-0.064,140.51,0.367,-2.656,89.9,0.437,2.447,75.01,1.953,0.683,48.51,1.843,-0.77,440.9338,125.3251,80.4131,100.48093,230.27568,123.34183,3.3952405,1.1822597,1.4571581
2.0,0.0,2.0,40.19,0.603,193.77,0.159,-2.577,186.51,0.159,-1.9,201.61,1.142,0.923,124.15,0.386,1.097,770.7222,126.25751,125.5222,46.556927,380.28,304.1095,3.126039,0.6769998,0.77576536
2.0,3.0,2.0,13.02,-0.936,76.99,1.284,2.619,48.34,-0.503,2.524,183.11,0.178,-0.335,73.98,1.105,-0.635,437.8413,124.24799,117.084625,131.85933,81.65436,235.084,3.0049431,1.7895235,0.9743352
2.0,0.0,2.0,28.9,0.025,155.29,-1.185,0.53,58.34,-0.935,1.88,140.87,-1.017,-3.032,32.05,-1.254,-1.888,377.10767,121.32677,74.47564,94.46858,212.30754,172.1886,2.5822754,1.372953,1.1682916
2.0,1.0,2.0,47.44,-0.005,162.54,-1.134,-2.859,147.5,-0.598,-2.266,195.92,-0.233,0.326,40.78,-0.441,0.866,579.34924,123.45361,51.19197,75.38669,298.99884,235.97133,3.0553312,0.79934025,0.5786743
2.0,2.0,2.0,26.79,-0.018,193.58,0.715,-1.762,153.45,1.172,-2.307,145.33,-0.265,1.018,76.13,0.28,0.28,635.6329,122.14496,95.52892,159.33109,338.13196,214.09998,2.94408,0.71124816,0.91742533
2.0,3.0,2.0,31.85,3.094,158.0,-1.553,2.008,58.71,-0.729,3.054,198.63,-1.717,-1.303,34.29,-1.315,-2.445,458.32745,126.173615,95.25708,118.688576,202.51746,230.57707,2.5838206,1.331575,1.210689
2.0,2.0,2.0,51.97,0.114,133.33,1.843,-1.631,43.71,1.282,2.843,115.76,2.008,2.544,48.03,1.717,1.058,327.40152,127.63549,103.209785,122.648926,171.92038,162.35655,2.1669385,1.894168,1.5142248
2.0,2.0,2.0,123.63,2.904,177.14,-0.6,-0.117,170.61,-1.3,0.098,187.41,0.671,-3.063,37.33,0.283,2.918,765.15753,129.67262,41.236984,122.930626,326.67453,222.41405,3.46672,0.73227376,0.49179274
2.0,1.0,2.0,117.94,-2.971,469.12,0.491,0.074,72.32,0.98,0.554,393.17,-0.419,2.97,44.77,-0.193,-2.899,1089.0891,126.266975,62.28661,162.38382,534.04596,436.9167,3.0289958,0.68521607,0.47183242
2.0,1.0,3.0,15.64,1.925,259.07,0.784,-1.846,44.12,0.966,-3.095,121.8,1.688,0.937,42.85,1.063,2.263,483.1657,126.530334,100.072044,138.97934,302.5667,158.54465,3.1253338,1.2621903,1.465913
2.0,1.0,2.0,57.46,-1.817,90.13,-0.364,-0.078,58.71,0.802,-1.286,104.9,-0.174,1.147,84.11,0.802,0.895,314.76483,121.96021,98.23839,224.55374,125.45208,167.23164,1.5800478,1.6789342,1.008008
2.0,2.0,3.0,17.59,1.684,177.85,0.537,2.592,100.3,0.129,1.735,211.94,1.308,-0.135,43.5,0.509,0.035,562.83124,123.81337,80.44454,185.66776,272.83502,244.27538,2.5185218,0.9491645,0.81688493
2.0,1.0,2.0,8.77,0.334,123.66,-0.321,-1.936,98.65,-0.272,-3.096,124.99,-0.396,1.102,73.7,-0.273,-0.133,420.9512,121.178734,111.76817,22.532993,222.24414,198.33943,3.10865,1.1610346,1.2411098
2.0,1.0,2.0,6.41,1.374,112.83,1.362,2.481,82.06,0.632,1.461,237.33,0.629,-1.039,35.66,1.301,-1.747,485.18225,118.25065,89.64297,95.14497,182.38239,266.1642,3.1152842,1.2543123,0.9761393
2.0,1.0,3.0,40.18,-1.218,140.1,0.084,2.813,77.66,0.588,-2.338,121.9,0.484,0.992,100.95,1.286,1.344,435.59863,123.862175,99.28575,213.13612,211.45615,205.33446,2.1292484,1.239298,0.87584704
2.0,1.0,2.0,87.36,-1.571,506.32,0.204,1.476,60.75,0.848,1.85,393.85,-0.829,-2.019,125.67,-0.645,-1.645,1246.11,132.12263,92.3217,169.98753,556.09924,517.9093,3.030133,0.7447228,0.41681176
2.0,0.0,2.0,14.06,0.293,170.01,1.356,-2.687,36.58,2.312,-1.21,154.54,0.601,0.312,51.86,-0.059,1.26,503.81906,131.92056,101.48286,26.067097,193.43112,198.07768,3.2131188,1.7593935,1.1551207
2.0,0.0,2.0,3.88,-1.252,92.01,0.847,1.479,82.91,-0.056,2.533,131.73,1.08,-1.269,44.67,2.002,-0.649,423.7366,119.88885,86.932106,20.462656,157.44199,162.66287,3.2219827,1.3879212,1.1110735
2.0,1.0,2.0,20.78,-0.53,164.22,-0.001,2.988,64.91,-1.054,2.452,184.68,-0.704,-0.966,37.53,-1.047,0.118,480.08115,126.26355,90.558815,107.17544,204.28835,220.3856,2.678917,1.1815689,1.1369718
2.0,0.0,2.0,115.03,-1.941,267.84,2.084,1.195,138.65,1.542,0.868,175.45,-0.061,-2.096,71.33,0.47,-2.475,937.2345,122.941376,73.40724,164.98152,393.1785,239.69524,3.4952798,0.6330033,0.6523818
2.0,0.0,2.0,33.52,2.019,391.16,-0.809,1.335,144.55,-1.22,1.004,385.53,-1.578,-1.889,182.21,-2.018,-1.614,1213.8466,125.796814,138.202,61.244114,526.8469,555.8299,3.150355,0.527714,0.518869
2.0,0.0,2.0,5.24,-1.606,121.23,-0.525,-0.303,92.85,-0.678,-1.547,103.95,0.595,1.593,53.15,-0.128,2.765,417.85785,124.698456,98.86949,66.41374,213.4649,148.04053,2.9506738,1.2533736,1.3770669
2.0,1.0,2.0,47.99,2.487,208.85,-0.737,0.114,56.83,0.162,0.763,121.84,-1.199,-2.703,37.16,0.046,-2.824,462.03497,122.81039,89.658806,102.96014,248.23833,138.28981,2.9996653,1.108784,1.250866
2.0,0.0,2.0,8.53,1.241,160.23,1.782,-3.037,41.13,1.368,1.588,105.46,1.449,-0.61,83.93,0.949,0.39,410.45828,124.405205,101.9662,5.7390637,198.57579,183.57962,3.1559298,1.7090858,1.118034
2.0,0.0,2.0,58.92,-1.303,186.14,-0.538,1.939,177.73,-1.099,1.584,141.34,-0.591,-1.227,78.38,-1.435,-1.518,600.4571,121.7103,96.45023,141.13652,349.65668,202.09631,3.0973783,0.663887,0.8927581
2.0,2.0,2.0,14.58,2.293,325.53,0.389,0.496,198.09,-0.02,0.737,354.94,-1.004,-2.546,156.26,-0.675,-2.185,1223.7505,121.10086,114.92402,62.5648,513.3619,505.34744,3.2299247,0.47472304,0.4884281
2.0,1.0,2.0,35.79,-1.045,186.72,0.415,-1.311,76.01,0.536,-2.384,194.46,-0.259,2.542,40.77,0.163,2.457,477.81433,122.635956,38.60307,221.79669,262.33475,232.2544,2.2455146,1.0798011,0.43047532
2.0,0.0,2.0,5.12,-0.707,117.65,0.563,2.431,93.33,1.667,2.26,80.03,1.468,-0.718,55.04,0.223,-0.635,397.942,122.95914,88.24241,77.19744,180.09683,110.69718,3.041513,1.1171647,1.2477636
2.0,0.0,2.0,11.76,0.682,166.71,0.747,-0.283,143.93,0.198,-0.886,172.41,-0.757,2.478,67.88,0.197,2.744,652.0287,126.01161,110.93779,58.576965,299.07367,218.7961,3.2614257,0.81548136,0.9903898
2.0,1.0,2.0,178.62,-2.459,349.59,0.047,1.038,121.64,-0.505,1.321,167.15,-0.047,-2.434,101.59,0.245,-1.888,726.4456,129.12274,79.97427,219.35521,457.63098,266.05188,2.9477232,0.62031686,0.61917686
2.0,0.0,2.0,13.38,-2.684,140.12,-1.202,-0.325,65.22,-1.7,-1.581,109.63,-0.434,2.08,61.18,-0.754,2.969,415.12225,122.1959,75.18952,18.779757,199.86136,168.80487,3.1896212,1.3511254,0.9448393
